species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015239618169999604 1.475732235369664e-12 0.0007971309948354052 6.36956485333684e-11
Glc6P 4.10568e-05 3.920070009999831e-05 6.4401371449034325e-12 0.06473717364240503 3.820541501903585e-07
MgADP 9.3914e-05 9.089459937000201e-05 3.407318411699637e-12 0.020308052629242773 3.863243149605511e-08
B23PG 0.00308725 0.003309806349 2.0486957430577413e-08 0.04324502453176878 2.149482266248892e-07
Glc16P2 0.000106204 0.00010708435230000093 3.951399223504676e-13 0.005870153270635286 3.5032341170193604e-09
GSH 0.00320001 0.0032000207810000667 3.041017687232389e-17 1.7232832802993626e-06 3.2374103398069564e-16
Fru6P 1.33196e-05 1.347532255999983e-05 1.7260163579323255e-12 0.09749521109293781 9.7288731706342e-07
Fru16P2 2.33004e-06 2.575195657999961e-06 2.3498365514418934e-14 0.059526259876410664 4.3282356875842256e-07
ATP 0.000158404 0.00016526015330000396 1.7965087184945078e-11 0.02564758709648556 7.159736525987892e-08
Mg 0.000370341 0.0003562875959999959 1.0383090216494954e-10 0.028599774635228878 7.570473396500965e-08
AMP 2.94017e-05 2.870578059000008e-05 2.585969437604995e-13 0.017715047978219444 2.991427652857537e-08
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.3027130059999786e-05 6.663851958601194e-13 0.03545054010812843 1.3771544069824949e-07
GraP 5.2942e-06 5.4855488240000156e-06 1.9380911297695793e-14 0.025378562095820248 6.914702608802336e-08
MgB23PG 0.000768035 0.0007907211374999998 2.4014487282409505e-10 0.0195980702864679 4.071095548501269e-08
NAD 5.9895e-05 5.98949999999967e-05 2.0886310466963949e-22 2.412905400325384e-07 0.0
B13PG 3.68147e-07 3.868752305999949e-07 1.417406333501697e-16 0.030773455081396037 1.045807705557955e-07
NADH 2.45021e-07 2.450215141000246e-07 1.5604173576250955e-24 5.098191764341909e-06 2.5905722011998478e-15
P3GA 7.19791e-05 7.33898730700007e-05 8.213208105742279e-13 0.01234867261788549 1.5852581807740408e-08
P2GA 1.20293e-05 1.2270987789999794e-05 2.3082526432139014e-14 0.01238118311606578 1.595154045741509e-08
PEP 2.02575e-05 2.0829808159999757e-05 1.2512599943552154e-13 0.01698198721301878 3.049129460130917e-08
Pyr 5.85717e-05 5.857144573998835e-05 2.0220843664165038e-20 2.427804386374551e-06 6.031397603578625e-16
Lac 0.00140443 0.0014044377689998915 4.5239606196378554e-17 4.789133105284159e-06 2.283240263523112e-15
NADPH 6.40171e-05 6.40208244399992e-05 6.11985853884601e-18 3.864109538893405e-05 1.493426715626356e-13
NADP 1.07852e-07 1.0417690560000037e-07 6.134286949517458e-18 0.02377445611726966 5.2736060202396295e-08
BPGSP 2.99956e-07 2.8433558629999646e-07 9.438823123168626e-17 0.034168641034647756 1.0490658281727683e-07
BPGSPB13PG 2.15521e-08 2.1446544910000202e-08 4.953095853557406e-21 0.003281565143799913 1.0663445403347182e-09
BPGSPP 6.88542e-07 6.851679492000113e-07 5.055179986231426e-18 0.003281491413107139 1.0662910173819817e-09
