species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015221265209999705 6.072675660397618e-17 5.119638426469287e-06 2.6261881558298226e-15
Glc6P 4.10568e-05 4.101165306999836e-05 2.7770881283850888e-15 0.001284953927235902 1.647477329225211e-10
MgADP 9.3914e-05 9.391363645999816e-05 1.13087261254442e-16 0.00011323434855320071 1.282168560212682e-12
B23PG 0.00308725 0.0030872738490002618 6.233761794385622e-13 0.00025574075752007365 6.540447383684978e-12
Glc16P2 0.000106204 0.00010620384750001057 1.0591025348504404e-17 3.0642821638031784e-05 9.393325006712417e-14
GSH 0.00320001 0.003200010000000307 -4.845028458294598e-19 nan 0.0
Fru6P 1.33196e-05 1.3306975809999128e-05 2.142247693814712e-16 0.0010999057554775238 1.20750036569639e-10
Fru16P2 2.33004e-06 2.329998847999769e-06 1.2995781701419918e-18 0.0004892665189252402 2.3937295101639223e-11
ATP 0.000158404 0.00015840327799999078 5.872020668946342e-16 0.00015297822698474942 2.340189675376081e-12
Mg 0.000370341 0.0003703366316999663 2.910736820164626e-15 0.0001456816318597989 2.1222239854346016e-12
AMP 2.94017e-05 2.940105119000252e-05 6.40860836893176e-18 8.610314367143095e-05 7.413843650105889e-13
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.200125811999807e-05 2.9371601568836505e-17 0.00024632942773825437 6.0699506976291675e-12
GraP 5.2942e-06 5.2951455160002514e-06 1.8124064016017944e-18 0.0002542435209182567 6.466274071748046e-12
MgB23PG 0.000768035 0.0007680335185000837 7.195686659064828e-15 0.00011044751470624115 1.2198792531670221e-12
NAD 5.9895e-05 5.9894907460012413e-05 1.2697222402688975e-22 1.8813277656687512e-07 4.9493742437789476e-17
B13PG 3.68147e-07 3.6814902220002066e-07 4.741086402608057e-21 0.00018703172685658983 3.4981647800691462e-12
NADH 2.45021e-07 2.450647142999754e-07 2.1345322248203385e-21 0.00018852570524201156 3.5554234889545456e-12
P3GA 7.19791e-05 7.197924069000045e-05 2.4686931584862356e-17 6.902815979288435e-05 4.764883820840282e-13
P2GA 1.20293e-05 1.2029347860000007e-05 6.768594062792388e-19 6.839229077357508e-05 4.677708220768296e-13
PEP 2.02575e-05 2.02574870399991e-05 3.7939930747463846e-18 9.615296862466211e-05 9.245477161634596e-13
Pyr 5.85717e-05 5.85714238099994e-05 1.2598084806274494e-19 6.059914300132532e-06 3.666933423573937e-15
Lac 0.00140443 0.0014047284049997224 1.1284057176269547e-13 0.00023913341979978019 5.720856366409066e-12
NADPH 6.40171e-05 6.401362134999833e-05 2.303896942897501e-17 7.498236385358343e-05 5.621810683642537e-13
NADP 1.07852e-07 1.1137443039998533e-07 2.301181047425531e-17 0.043071490243439196 1.978310164266972e-07
BPGSP 2.99956e-07 2.999539559999912e-07 3.69374581856939e-21 0.00020261841289232317 4.105354878269907e-12
BPGSPB13PG 2.15521e-08 2.1552148400001718e-08 1.1747687018267362e-25 1.590324007111247e-05 2.531690412865828e-14
BPGSPP 6.88542e-07 6.885414223000144e-07 1.134908562139268e-22 1.5472139196735457e-05 2.3929236370179298e-14
BPGSPPP3GA 9.16871e-11 9.168729076999748e-11 2.407753681196066e-29 5.351763184191296e-05 2.8638067472996907e-13
BPGSPPP2GA 8.37576e-12 8.375771119000133e-12 2.0238014864872644e-31 5.371049491806189e-05 2.8850171140959446e-13
BPGSPB23PG 1.66687e-06 1.6668725300000614e-06 7.914506913966417e-21 5.337151636302452e-05 2.8485040992620726e-13
BPGSPPPhos 1.12298e-06 1.1229792079998603e-06 3.206621382317931e-22 1.594601347449535e-05 2.5378155132926848e-14
P6GL 1.12797e-08 1.1606201689999714e-08 5.2885643014323065e-20 0.019814302145187493 4.156642664356891e-08
