species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015228036860000644 8.679416002269514e-13 0.0006117885334374049 3.74621376364459e-11
Glc6P 4.10568e-05 4.04877070899998e-05 4.996380742889964e-13 0.017458405662784324 2.964048678308906e-08
MgADP 9.3914e-05 9.239370699000149e-05 2.3968644779757303e-12 0.0167563470802303 2.7175829071168777e-08
B23PG 0.00308725 0.003217249150000027 1.3404293105170108e-08 0.03598630554706109 1.406372342914519e-07
Glc16P2 0.000106204 0.00010646838510000261 1.1197250070740563e-13 0.0031429322690540787 9.927265341547198e-10
GSH 0.00320001 0.003200004279000053 2.6891602009429527e-17 1.6205326240106639e-06 2.365996287778671e-16
Fru6P 1.33196e-05 1.2701171230000105e-05 4.929715336809101e-14 0.01748103530815411 2.778686023099386e-08
Fru16P2 2.33004e-06 2.377206482999962e-06 7.502440748507813e-15 0.03643630939073034 1.381897467298554e-07
ATP 0.000158404 0.0001626085224999982 1.4094531283803353e-11 0.023087771482573387 5.617180111279207e-08
Mg 0.000370341 0.000364113034400003 3.594580358214242e-11 0.016465990954280484 2.620864733259287e-08
AMP 2.94017e-05 2.9059565149999845e-05 2.007594372291526e-13 0.015418739589627304 2.322368251274076e-08
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.1864684910000516e-05 4.1214085478148036e-13 0.029361592747315476 8.517319982412896e-08
GraP 5.2942e-06 5.543441640000181e-06 3.9281485994432594e-14 0.035753163464916415 1.4014810220346342e-07
MgB23PG 0.000768035 0.0007790311495000084 1.0208529422891199e-10 0.01296960558766106 1.73061778071526e-08
NAD 5.9895e-05 5.9895888970001366e-05 7.882617647324077e-20 4.687466916702649e-06 2.1578072662009618e-15
B13PG 3.68147e-07 3.7938295809998995e-07 9.387343058050801e-17 0.02553839066790018 6.926281808872226e-08
NADH 2.45021e-07 2.441133969999817e-07 7.827125603075185e-20 0.0011460657589195946 1.3037538045823639e-10
P3GA 7.19791e-05 7.275346090000151e-05 5.688874565275086e-13 0.010367153320325687 1.0980282998751534e-08
P2GA 1.20293e-05 1.2156063220000288e-05 1.5387356984498303e-14 0.01020443737370861 1.0633673402660193e-08
PEP 2.02575e-05 2.056062639000029e-05 8.844640303950549e-14 0.014464510673113782 2.1553037309707257e-08
Pyr 5.85717e-05 5.8571302439994813e-05 1.6839742910354537e-20 2.2155565883640197e-06 5.05007147211245e-16
Lac 0.00140443 0.0014044175319997837 2.170496516350727e-16 1.0490188791358922e-05 1.0953182805195638e-14
NADPH 6.40171e-05 6.401712057999978e-05 1.9786160252268422e-19 6.948397013344942e-06 4.834710409795661e-15
NADP 1.07852e-07 1.0787573780000034e-07 1.9229964004916778e-19 0.004065045927038091 1.653187318484406e-09
BPGSP 2.99956e-07 2.905497568999951e-07 6.699750825579635e-17 0.028171424578999488 7.44635168603791e-08
BPGSPB13PG 2.15521e-08 2.1497979629999957e-08 3.337365007746074e-21 0.002687226087599247 7.184962646178405e-10
BPGSPP 6.88542e-07 6.868112805999599e-07 3.405791323551378e-18 0.0026870243231554404 7.183848326430819e-10
BPGSPPP3GA 9.16871e-11 9.243803533999465e-11 5.044135094221197e-25 0.00768320902055716 6.0002623021748746e-09
BPGSPPP2GA 8.37576e-12 8.253282080999773e-12 5.276023163918836e-27 0.008800891321558476 7.520699626606397e-09
BPGSPB23PG 1.66687e-06 1.6808818149999444e-06 1.7078998618386226e-16 0.007774885877155644 6.14693954970047e-09
BPGSPPPhos 1.12298e-06 1.1201582169999945e-06 9.061407374363188e-18 0.002687314272486583 7.185410799914749e-10
P6GL 1.12797e-08 1.0863596619999731e-08 1.6382644118863766e-19 0.03725789953289274 1.2876235140281134e-07
P6G 3.41956e-05 3.6200998590000246e-05 2.237578416898894e-12 0.04132078672070611 1.913541157255727e-07
Ru5P 4.1504e-06 4.0835317049999476e-06 5.54269831316945e-15 0.018231595997032987 3.2176687445428786e-08
