species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015221103860000756 2.7103868466011455e-16 1.081607004690672e-05 1.17118204023825e-14
Glc6P 4.10568e-05 4.107000770000067e-05 4.728831736195653e-16 0.0005294831528292815 2.80532823415669e-11
MgADP 9.3914e-05 9.390595316999964e-05 3.357766485038747e-17 6.170667133341102e-05 3.8070699925896177e-13
B23PG 0.00308725 0.003087448144000039 1.0228806462866252e-13 0.00010358880157430946 1.0732064570362354e-12
Glc16P2 0.000106204 0.00010617170089999914 8.162048754277922e-16 0.00026908582309786 7.2363101510930505e-12
GSH 0.00320001 0.003199963765000001 3.5141872322275863e-16 5.858243073114568e-06 3.436195772366091e-15
Fru6P 1.33196e-05 1.3323539499999992e-05 2.2335621088693016e-17 0.00035471487653759127 1.258970259154779e-11
Fru16P2 2.33004e-06 2.31587373800001e-06 7.424871045536228e-17 0.0037207421981279233 1.3676096643489012e-09
ATP 0.000158404 0.0001584158727000066 7.468126375924371e-17 5.455155504254104e-05 2.9764377629248883e-13
Mg 0.000370341 0.00037030469870000964 7.559641999302542e-16 7.424913386348231e-05 5.511971101768154e-13
AMP 2.94017e-05 2.9442772479999797e-05 1.960966912556884e-15 0.0015040297611302073 2.2684300216013754e-10
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.1913122109999977e-05 2.2783501281145684e-15 0.0021782412290184882 4.70844784505875e-10
GraP 5.2942e-06 5.25873003000003e-06 3.81285127651638e-16 0.0037131633654200577 1.3603453583144187e-09
MgB23PG 0.000768035 0.0007679804726000169 1.6684291718105284e-15 5.318678142376037e-05 2.828427492218566e-13
NAD 5.9895e-05 5.9896496359999744e-05 8.778077883540295e-19 1.564221661638983e-05 2.446072233652785e-14
B13PG 3.68147e-07 3.681660977999975e-07 9.993293481436633e-22 8.58638833808583e-05 7.37333216704883e-13
NADH 2.45021e-07 2.435033138000047e-07 8.782244497021209e-19 0.0038485566705555216 1.4628470142663551e-09
P3GA 7.19791e-05 7.197998165999988e-05 2.074803068396346e-18 2.0011364802969685e-05 4.004481191088871e-14
P2GA 1.20293e-05 1.2029461350000006e-05 5.970106277737293e-20 2.0311633427946264e-05 4.1256043026294266e-14
PEP 2.02575e-05 2.025946319000007e-05 2.4501682728922304e-18 7.726272514975709e-05 5.97069815810869e-13
Pyr 5.85717e-05 5.856019726999897e-05 2.2508038589724175e-17 8.101516008332914e-05 6.560772258801251e-13
Lac 0.00140443 0.0014039968710000696 2.4905166989185263e-12 0.0011240317768704696 1.2626681503702385e-10
NADPH 6.40171e-05 6.399873704999888e-05 2.530355676393052e-16 0.0002485532132927764 6.174327549235415e-12
