species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015225439030001045 3.180985773656368e-14 0.00011714156959873563 1.3729982262233875e-12
Glc6P 4.10568e-05 4.126906166000666e-05 5.756208616644713e-15 0.0018384154800136384 3.4148085255036875e-10
MgADP 9.3914e-05 9.327980398999697e-05 7.999200327678218e-14 0.003032045133892334 9.069553239982042e-10
B23PG 0.00308725 0.00313287445899971 4.1867033348046395e-10 0.006531201789917138 4.39267008958133e-09
Glc16P2 0.000106204 0.00010631733309998965 2.4222027129286115e-15 0.00046291490984207606 2.14747796434267e-11
GSH 0.00320001 0.0032000113550004193 9.315668353902795e-18 9.537959852383917e-07 8.064660050877138e-17
Fru6P 1.33196e-05 1.3396138369999336e-05 6.437700553284073e-16 0.001894025235549947 3.6286776310401335e-10
Fru16P2 2.33004e-06 2.354472732000257e-06 1.1649250768821392e-16 0.004584113184046223 2.1457111022860075e-09
ATP 0.000158404 0.00015979915030001906 3.956401146833543e-13 0.003936186738598762 1.5767688894774422e-09
Mg 0.000370341 0.00036724268660003555 1.896694252207245e-12 0.003750122964111526 1.3829094525852349e-09
AMP 2.94017e-05 2.9255725059998905e-05 3.683982334556887e-15 0.002074664633102979 4.2615996912465093e-10
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.2119859550000545e-05 3.0666489498146355e-15 0.002503511938205118 6.337549898205452e-10
GraP 5.2942e-06 5.347583664000392e-06 5.401012468503458e-16 0.004345902733033242 1.926967965881765e-09
MgB23PG 0.000768035 0.0007728473413000168 4.652926969286753e-12 0.002791061465830371 7.887951334328847e-10
NAD 5.9895e-05 5.98949999999967e-05 2.0886310466963949e-22 2.412905400325384e-07 0.0
B13PG 3.68147e-07 3.7195102060004294e-07 2.8407277633566082e-18 0.0045313650763369965 2.0959798108899365e-09
NADH 2.45021e-07 2.450217702000273e-07 6.799097478791274e-25 3.3652781107904196e-06 1.1324718940386447e-15
P3GA 7.19791e-05 7.229022820000617e-05 1.9951800064696146e-14 0.0019539410021458775 3.850962271512159e-10
P2GA 1.20293e-05 1.2081712790000309e-05 5.666475165218321e-16 0.0019702801751158763 3.915906028995053e-10
PEP 2.02575e-05 2.038113415999844e-05 3.1845309271971917e-15 0.002768817860352888 7.760215375851587e-10
Pyr 5.85717e-05 5.8571700000007264e-05 -8.284213834718572e-22 nan 0.0
Lac 0.00140443 0.0014044341839996044 2.5143749522770278e-17 3.5703733251974792e-06 1.2278400518539456e-15
NADPH 6.40171e-05 6.401720578001128e-05 3.159912658013821e-20 2.7767758601476293e-06 8.024469977385707e-16
NADP 1.07852e-07 1.0779769360000474e-07 3.526793032240179e-20 0.001742129833959053 3.0319607741136067e-10
BPGSP 2.99956e-07 2.965627113999858e-07 2.2582571893143105e-18 0.005067224630967134 2.5099108417414585e-09
BPGSPB13PG 2.15521e-08 2.1528044829999978e-08 1.334797147333311e-22 0.0005366647197566932 2.8736640511617395e-11
BPGSPP 6.88542e-07 6.877712094998885e-07 1.364108998748291e-19 0.0005370077394763882 2.8773187277231216e-11
BPGSPPP3GA 9.16871e-11 9.198031733999789e-11 1.7072140260331943e-26 0.0014205256546659707 2.0308204402574858e-10
BPGSPPP2GA 8.37576e-12 8.340022611001152e-12 3.2931642431309484e-27 0.006880808442850596 4.694236260727181e-09
BPGSPB23PG 1.66687e-06 1.6723138110000437e-06 6.1282030132730296e-18 0.0014802967838294997 2.2056149919791323e-10
BPGSPPPhos 1.12298e-06 1.1217256540001278e-06 3.627893841766815e-19 0.0005369583902507381 2.87680603783258e-11
P6GL 1.12797e-08 1.089650437999931e-08 5.693094233796595e-20 0.021897119499597432 4.474590270756584e-08
P6G 3.41956e-05 3.286152554000093e-05 2.163632423061988e-12 0.0447614369026478 1.8503037300612313e-07
Ru5P 4.1504e-06 4.087326117000285e-06 8.139094394694882e-15 0.022072359059007025 4.7249386806480496e-08
GSSG 8.57847e-08 8.380911408000686e-08 2.5224797184991637e-18 0.018950583715654914 3.427741082401292e-08
Xu5P 7.57335e-06 7.092912833999733e-06 4.258871709936673e-14 0.029095287720174615 7.42537688401157e-08
Rib5P 4.89949e-06 4.830647315999965e-06 1.2364855801814254e-14 0.02301914544874036 5.1509496501045413e-08
TK 1.47938e-07 1.5647872869998535e-07 1.7022497537490982e-17 0.026366733581150097 7.777925758916116e-08
TKXu5P 5.35348e-09 5.145311572000006e-09 1.1201281626510817e-20 0.020569426341725087 3.90836708634934e-08
TKG 1.73688e-07 1.6532897910000377e-07 1.624211471922395e-17 0.024376553515917235 5.3839738893535215e-08
TKGRib5P 1.48964e-09 1.4720873339999106e-09 7.990893514056135e-22 0.019202779526647513 3.601079354886849e-08
Sed7P 6.08067e-06 5.655277497000246e-06 6.432545322061983e-14 0.04484742449553565 1.7397225200833642e-07
Ery4P 7.38402e-07 7.808172698000695e-07 3.0213202149922746e-16 0.022261220321354868 5.541291894628486e-08
TKGEry4P 1.53141e-09 1.5749049120001105e-09 4.275818129105355e-22 0.013129714257697886 1.8232082097391356e-08
ADP 0.000110229 0.00011040799879998513 6.477997317069819e-15 0.0007289871009272229 5.331491044202607e-11
MgB13PG 2.59722e-08 2.658119457000039e-08 4.856819389295072e-19 0.026218116106857457 7.200032827485714e-08
MgFru16P2 3.46547e-07 3.4729965850002967e-07 1.6303228419155187e-18 0.0036764820541060274 1.3575296663459467e-09
MgGlc16P2 1.57958e-05 1.5682627919999355e-05 2.428662883549328e-15 0.0031424239722255367 9.73383484592638e-10
MgPhos 1.25271e-05 1.2422352549998845e-05 2.1699000695499383e-15 0.00374986831158638 1.3827339821137486e-09
Hb 0.00365369 0.0036310248949998724 1.0248206098267766e-10 0.0027880123862314313 7.676874719142468e-10
HbMgATP 0.000216893 0.0002156072692000016 3.3224557864769383e-13 0.002673413926920911 7.06265751915236e-10
HbATP 0.000208352 0.00020888244210000528 5.809926011704321e-14 0.001153940363104937 1.3383674311029382e-10
HbADP 0.000100685 0.00010022341518000564 4.303867478369008e-14 0.002069951870887369 4.245505113242842e-10
HbB23PG 0.00281996 0.0028438350689995256 1.1374888120787717e-10 0.0037503272148937243 1.4304122778918682e-09
HbB13PG 4.25946e-07 4.279690580000739e-07 1.876012039825358e-18 0.0032004086814252045 1.0340143198117602e-09
vhk 5.61546e-07 5.615505536998908e-07 8.957612766448112e-23 1.685416659057098e-05 2.838165258367553e-14
vgpi 5.0369e-07 5.036943484000442e-07 8.620757800321705e-23 1.843340834686489e-05 3.398219483585763e-14
vpfk 5.42261e-07 5.422652792999581e-07 8.758506798325226e-23 1.72585075875608e-05 2.978401969500055e-14
vald 5.42261e-07 5.422652792999581e-07 8.758506798325226e-23 1.72585075875608e-05 2.978401969500055e-14
vtpi -5.42261e-07 -5.422652792999581e-07 8.758506798325226e-23 0.0 0.0
vgapdh 1.10381e-06 1.103816363000043e-06 3.507005478638671e-22 1.6965684810792692e-05 2.8775337668207613e-14
