species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015221217119998842 8.562825470383173e-17 6.079378247320815e-06 3.706479567711085e-15
Glc6P 4.10568e-05 4.104023359999781e-05 1.9831399607829075e-16 0.0003431364538903022 1.1764764862309818e-11
MgADP 9.3914e-05 9.391384807000103e-05 2.3398362034336438e-17 5.150662486481367e-05 2.653035680033611e-13
B23PG 0.00308725 0.003087450072999859 1.0787722338958129e-13 0.0001063812126362842 1.1318369574908616e-12
Glc16P2 0.000106204 0.00010624691440000274 1.4194882267855189e-15 0.00035460885088440695 1.258491633127079e-11
GSH 0.00320001 0.003200008975999828 8.92857429700758e-17 2.9528396369925707e-06 8.825717934257681e-16
Fru6P 1.33196e-05 1.3313962850000613e-05 1.579253191882028e-17 0.00029848227133810425 8.901631742830318e-12
Fru16P2 2.33004e-06 2.319928791000029e-06 4.765969221825845e-17 0.002975780969252411 8.778584326019078e-10
ATP 0.000158404 0.00015840819000000224 1.1129326697885332e-16 6.659732938671925e-05 4.435328104790415e-13
Mg 0.000370341 0.00037033703129999324 5.489795231700492e-16 6.32675376170053e-05 4.0027502423711783e-13
AMP 2.94017e-05 2.9417751100000416e-05 1.5280476881028689e-16 0.00042020284156361 1.767633881488706e-11
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.198597742000078e-05 1.672870758124494e-15 0.0018603104140553742 3.457161734110592e-10
GraP 5.2942e-06 5.278985431999868e-06 6.720293128577095e-17 0.0015529005538166944 2.3976595263652813e-10
MgB23PG 0.000768035 0.0007680779200000011 1.5145961301278859e-15 5.066909422992291e-05 2.5676831771903606e-13
NAD 5.9895e-05 5.9895394129998124e-05 1.146232446620856e-19 5.652530598015917e-06 3.1609825867917605e-15
B13PG 3.68147e-07 3.681413312000203e-07 7.835218441273781e-22 7.603454930948014e-05 5.781221612544129e-13
NADH 2.45021e-07 2.446009795000071e-07 1.142258888355595e-19 0.0013817328449198141 1.9026458157878068e-10
P3GA 7.19791e-05 7.198487157999716e-05 3.598394979591648e-17 8.333226415795077e-05 6.945354291687523e-13
P2GA 1.20293e-05 1.2030288050000656e-05 1.0271224709187062e-18 8.424324537800208e-05 7.098198695487667e-13
PEP 2.02575e-05 2.0258033109999614e-05 2.6436229673039618e-18 8.026061468936761e-05 6.442163247299959e-13
Pyr 5.85717e-05 5.8575824720000416e-05 1.440703822965089e-17 6.47990952793233e-05 4.1994725474836515e-13
Lac 0.00140443 0.001407161486000089 5.779012549109972e-12 0.0017083737072594004 2.9299046404585026e-10
NADPH 6.40171e-05 6.402298549999855e-05 2.313334081069996e-17 7.512478738489369e-05 5.64469959662972e-13
NADP 1.07852e-07 1.0201323671999692e-07 2.3141270307272747e-17 0.04715601208849933 1.9894397410099573e-07
BPGSP 2.99956e-07 2.999494758000086e-07 5.114605932291356e-22 7.539767982045233e-05 5.684616555257094e-13
