species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015222064700001626 2.101889812238444e-15 3.0118366173206694e-05 9.07487418544406e-14
Glc6P 4.10568e-05 4.1072143240000376e-05 1.9286234954790156e-16 0.0003381242823503481 1.1441347935736701e-11
MgADP 9.3914e-05 9.387778009999884e-05 5.066393289500956e-16 0.00023976547024985923 5.744307796096138e-12
B23PG 0.00308725 0.0030865222920000318 3.5740586041394483e-13 0.0001936918810030104 3.749891497317748e-12
Glc16P2 0.000106204 0.00010603842720000529 4.498976904748196e-15 0.0006325481710816847 3.988707533153501e-11
GSH 0.00320001 0.003200032787999843 6.838605202952319e-16 8.172018441015053e-06 6.688938292143121e-15
Fru6P 1.33196e-05 1.3318688409999599e-05 2.26849767878993e-17 0.00035760839943477213 1.2786627501260029e-11
Fru16P2 2.33004e-06 2.3335457380000062e-06 1.9826616363477904e-16 0.006034037210771997 3.65192500373368e-09
ATP 0.000158404 0.00015841694870000352 1.3286348375883122e-16 7.276142129988184e-05 5.295200722343907e-13
Mg 0.000370341 0.0003704248957000035 7.12086334192463e-15 0.0002278065244937476 5.191934548953725e-12
AMP 2.94017e-05 2.9367693759999493e-05 6.648936679640366e-16 0.0008780237343460717 7.691433389078739e-11
Phos 0.000994883 0.0009948681214999662 2.9939946531655666e-16 1.739241923055424e-05 3.023812311653273e-14
GrnP 2.19974e-05 2.2190472659999803e-05 1.3522821645571521e-14 0.005240432208162288 2.794631920099988e-09
GraP 5.2942e-06 5.3258952509999965e-06 4.584101440483248e-16 0.004020078088671509 1.6355112369526025e-09
MgB23PG 0.000768035 0.0007677570791999885 1.6398200093302158e-14 0.0001667916331481617 2.779930097229766e-12
NAD 5.9895e-05 5.9894634240000965e-05 4.597465708666665e-19 1.1320649182360546e-05 1.2838252683167184e-14
B13PG 3.68147e-07 3.6795664970001073e-07 1.1607433756076668e-20 0.00029280025527355166 8.564339248895436e-12
NADH 2.45021e-07 2.453607226000041e-07 4.502408336881171e-19 0.0027347485325330536 7.499602930671756e-10
P3GA 7.19791e-05 7.199914252000011e-05 1.0956869300899254e-16 0.0001453837666142073 2.1148200968212904e-12
P2GA 1.20293e-05 1.203268723000005e-05 3.112848511002603e-18 0.0001466278156730003 2.1511886050262772e-12
PEP 2.02575e-05 2.026944235999957e-05 5.87670093440035e-17 0.0003782030215328931 1.432062590733807e-11
Pyr 5.85717e-05 5.856947140999883e-05 1.675314206330391e-17 6.988385132267484e-05 4.883293436286351e-13
Lac 0.00140443 0.0014045224539999087 1.340570415905764e-14 8.243585162431959e-05 6.796357920890727e-13
NADPH 6.40171e-05 6.401711420000145e-05 6.351428661228904e-17 0.00012449147694666257 1.5498190952811796e-12
NADP 1.07852e-07 1.0788559235000036e-07 6.351738554771438e-17 0.0738725101589724 5.46054773063176e-07
BPGSP 2.99956e-07 3.000622157999866e-07 4.4407551284135306e-21 0.00022208391307857023 4.935614517087572e-12
BPGSPB13PG 2.15521e-08 2.154865086999986e-08 3.346350326530248e-24 8.489177565200122e-05 7.20426962530496e-13
BPGSPP 6.88542e-07 6.884319193999809e-07 3.0467670123807287e-21 8.017862867076278e-05 6.426546739213279e-13
BPGSPPP3GA 9.16871e-11 9.169803567000031e-11 3.8194764300025387e-29 6.739720473065065e-05 4.543407206014649e-13
BPGSPPP2GA 8.37576e-12 8.376758596999948e-12 3.2220979591773676e-31 6.776311625232219e-05 4.592877189679711e-13
BPGSPB23PG 1.66687e-06 1.667067725000047e-06 1.2604413788092162e-20 6.734542260814433e-05 4.5364911827050493e-13
BPGSPPPhos 1.12298e-06 1.1227891910000425e-06 1.0447925658391576e-20 9.103676440834291e-05 8.284949171155632e-13
P6GL 1.12797e-08 9.344216652000006e-09 8.449052895181613e-19 0.09836964751790513 6.640685776302168e-07
P6G 3.41956e-05 2.8939338679999988e-05 3.423756019449029e-11 0.20219145707611197 2.927941209219498e-06
