species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015217288200000127 6.929671028012697e-14 0.00017298922106330885 2.9910021237533614e-12
Glc6P 4.10568e-05 4.0785528790000024e-05 2.702606753482613e-14 0.004030745070005334 1.603292137197787e-09
MgADP 9.3914e-05 9.4487412119998e-05 1.018765513613236e-13 0.0033780273630038783 1.1550839661866875e-09
B23PG 0.00308725 0.0030452370110001415 5.869800748584797e-10 0.007955923164227944 6.158568291658728e-09
Glc16P2 0.000106204 0.00010609981079999943 5.314780761360661e-15 0.0006871128454501459 4.711982229954614e-11
GSH 0.00320001 0.0032000218359997646 5.5175726184145124e-17 2.3212455653636625e-06 5.435429883959842e-16
Fru6P 1.33196e-05 1.2910605809999906e-05 2.7488624302957285e-14 0.012841917675502267 1.5494252897141346e-08
Fru16P2 2.33004e-06 2.2538800790000296e-06 1.8768617056318353e-14 0.06078344791483991 3.4570488784650966e-07
ATP 0.000158404 0.00015720589990000087 4.794980467377101e-13 0.004404783631843335 1.910972998375726e-09
Mg 0.000370341 0.0003737114155999995 3.74481926874483e-12 0.005178202942010059 2.730406286199916e-09
AMP 2.94017e-05 2.9456782429999613e-05 2.956277600650686e-15 0.0018458112956429666 3.419796913206596e-10
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.1500741719999433e-05 1.1352691897765176e-12 0.049555970256319935 2.346152011711622e-07
GraP 5.2942e-06 5.149997292000045e-06 5.629953637322593e-14 0.046072885075826825 2.0086493615342204e-07
MgB23PG 0.000768035 0.0007629924058999939 8.397270678450778e-12 0.003797946658284098 1.4235611611401744e-09
NAD 5.9895e-05 5.9898410040001906e-05 1.1479926497412413e-16 0.00017887689975368327 3.2000591954073344e-12
B13PG 3.68147e-07 3.644632559999971e-07 4.325951511828804e-18 0.0057067266817957705 3.19182531758333e-09
NADH 2.45021e-07 2.415917744999957e-07 1.148211079777491e-16 0.044353584417914045 1.9125602147026523e-07
P3GA 7.19791e-05 7.172263904000153e-05 2.7672131012690284e-14 0.0023193433296666965 5.341088679222672e-10
P2GA 1.20293e-05 1.1987322660000134e-05 7.531387139382032e-16 0.0022893663279515636 5.204682845372232e-10
PEP 2.02575e-05 2.016413248000057e-05 4.2635196949206e-15 0.003238206905806107 1.0389546264977235e-09
Pyr 5.85717e-05 5.857407161999427e-05 1.4302314268969534e-17 6.456508757734589e-05 4.1691401442278677e-13
Lac 0.00140443 0.0014045039339999035 1.308001406160773e-15 2.575023195361489e-05 6.632201454692676e-14
NADPH 6.40171e-05 6.40133245699988e-05 1.003510538294834e-17 4.94869383359059e-05 2.4485663496776054e-13
NADP 1.07852e-07 1.116768569000014e-07 1.0060531683408576e-17 0.028401892816713244 8.648972714992987e-08
BPGSP 2.99956e-07 3.0324147020000353e-07 3.570486897081191e-18 0.006231249320091116 3.968371637452783e-09
BPGSPB13PG 2.15521e-08 2.156944531000027e-08 1.7586034074362723e-22 0.0006148157414319355 3.78607206474868e-11
BPGSPP 6.88542e-07 6.890942189000127e-07 1.7947049236993187e-19 0.0006147774379187009 3.785577968873355e-11
BPGSPPP3GA 9.16871e-11 9.143363417000139e-11 2.4791210919794828e-26 0.0017220386248356788 2.9490440757173887e-10
BPGSPPP2GA 8.37576e-12 8.550320432999929e-12 2.242812172051572e-26 0.017515158086874094 3.1970133905301343e-08
BPGSPB23PG 1.66687e-06 1.6621131900000234e-06 8.521067540225392e-18 0.0017562502856768867 3.0668359713992287e-10
BPGSPPPhos 1.12298e-06 1.123881411999971e-06 4.7706388759419985e-19 0.0006145649431804439 3.782965829479679e-11
P6GL 1.12797e-08 1.5145702410000008e-08 2.6580310534339444e-18 0.10764419291066571 2.0891275304484092e-06
P6G 3.41956e-05 3.0298738629999588e-05 4.589141913203592e-12 0.0707035459480423 3.924560525441656e-07
Ru5P 4.1504e-06 4.5828071999999325e-06 2.9031491110993127e-13 0.11757177762264143 1.6853473936916164e-06
GSSG 8.57847e-08 7.900980106000344e-08 1.2084652810831255e-17 0.04399832269238651 1.6421563503827842e-07
Xu5P 7.57335e-06 7.687707786000051e-06 2.2385431785989466e-13 0.061544021434725905 3.902917934861749e-07
Rib5P 4.89949e-06 5.70246145199994e-06 3.219261036186589e-13 0.09949831783587205 1.3410792472694056e-06
TK 1.47938e-07 1.5210145459999685e-07 7.852682913684407e-17 0.058260695291043954 3.588050732761694e-07
TKXu5P 5.35348e-09 5.269010664000019e-09 9.099941524638671e-21 0.018104653744354014 3.175164515893947e-08
TKG 1.73688e-07 1.6939767650000112e-07 7.974033145176826e-17 0.05271467934545648 2.6432510162966995e-07
TKGRib5P 1.48964e-09 1.7236484289999585e-09 1.1750603966348846e-20 0.06288997278842699 5.295384968634354e-07
Sed7P 6.08067e-06 6.5666449739998e-06 1.7872530105233903e-13 0.06437977905142678 4.833738677415322e-07
Ery4P 7.38402e-07 6.935585674e-07 7.355652560802435e-15 0.12365949336790996 1.3490730878300106e-06
TKGEry4P 1.53141e-09 1.5081720289999967e-09 4.981901903217711e-21 0.046800091686168936 2.1242822213808354e-07
ADP 0.000110229 0.00011000014160000173 2.921762967661624e-14 0.0015539221093322144 2.404657555965528e-10
MgB13PG 2.59722e-08 2.5242933850000893e-08 2.550971805361464e-18 0.06327220943629341 3.7817096483158117e-07
MgFru16P2 3.46547e-07 3.377521484000017e-07 4.1247268419292635e-16 0.0601311453620133 3.4345584028648844e-07
MgGlc16P2 1.57958e-05 1.5900221400000055e-05 5.309962884485588e-15 0.004582923111890985 2.128179395577412e-09
MgPhos 1.25271e-05 1.2724510720000176e-05 6.863378383651526e-15 0.006510702922640725 4.373577777339044e-09
Hb 0.00365369 0.003674835862000132 1.5025261652645567e-10 0.0033355931699586994 1.1255340897298184e-09
HbMgATP 0.000216893 0.00021809196279999808 4.935896567336241e-13 0.003221390429501761 1.049240342232416e-09
HbATP 0.000208352 0.00020797110460000115 5.041031804865138e-14 0.0010795846979947251 1.16124559601527e-10
HbADP 0.000100685 0.00010105764340000294 4.161968644200106e-14 0.0020187392891151687 4.1055303092729645e-10
HbB23PG 0.00281996 0.0027976120439999587 1.6729462586561553e-10 0.004623315232248602 2.103759518012893e-09
HbB13PG 4.25946e-07 4.3130244090001863e-07 2.2932082890511174e-17 0.01110298710610651 1.2639631563549081e-08
vhk 5.61546e-07 5.615171803000085e-07 7.644919190079037e-21 0.0001557124725812312 2.4243874796603393e-12
vgpi 5.0369e-07 5.036611163999998e-07 7.600725005979795e-21 0.00017309681872857563 2.9959103087229266e-12
vpfk 5.42261e-07 5.422318135999971e-07 7.628091890824684e-21 0.00016107308002457363 2.5941750747549006e-12
vald 5.42261e-07 5.422318135999971e-07 7.628091890824684e-21 0.00016107308002457363 2.5941750747549006e-12
vtpi -5.42261e-07 -5.422318135999971e-07 7.628091890824684e-21 0.0 0.0
vgapdh 1.10381e-06 1.1037493600000422e-06 3.050673118368537e-20 0.00015824404394255094 2.503863061331657e-12
vpgk 8.90441e-07 8.902115162999772e-07 2.3661471937614163e-20 0.0001727936070699744 2.9842188942197368e-12
vpgm 1.10371e-06 1.1035750729999731e-06 7.176651043719837e-20 0.00024274988483880867 5.891299736937583e-12
