species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015221201419999791 6.094740868673593e-17 5.128952650102918e-06 2.6435076350139753e-15
Glc6P 4.10568e-05 4.1075560570001295e-05 7.51081939245408e-16 0.0006672063337364056 4.4557127254485355e-11
MgADP 9.3914e-05 9.392159889999802e-05 4.1625265821554844e-16 0.00021722661397641078 4.719500168448576e-12
B23PG 0.00308725 0.003086936471999945 2.721197899107383e-12 0.0005343826773710869 2.8550680120087434e-11
Glc16P2 0.000106204 0.00010623636920000137 7.098776302697928e-16 0.00025079479902754263 6.293650489652691e-12
GSH 0.00320001 0.0032000327159999024 2.0507684092563316e-16 4.475111814259145e-06 2.0072610240617904e-15
Fru6P 1.33196e-05 1.3328024780000658e-05 1.299607888576514e-16 0.0008553431425242843 7.325378439393404e-11
Fru16P2 2.33004e-06 2.3110788270000167e-06 8.938272640803723e-17 0.004090835725777141 1.6463677250166953e-09
ATP 0.000158404 0.00015839847170000582 2.2848172345930223e-15 0.00030176908498248423 9.105829346101046e-12
Mg 0.000370341 0.00037036219340001763 1.2459024614762008e-14 0.0003013806564253317 9.084074314991142e-12
AMP 2.94017e-05 2.9402675469999894e-05 7.107715170016888e-17 0.00028673331615324384 8.222146186120938e-12
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.1900262179999472e-05 4.603389937543076e-15 0.0030980581703635795 9.513384672366065e-10
GraP 5.2942e-06 5.259839288999976e-06 3.167477508832772e-16 0.0033836411278296607 1.1300895364274588e-09
MgB23PG 0.000768035 0.0007680037921999995 3.167503783168982e-14 0.00023173690728741327 5.369767075436016e-12
NAD 5.9895e-05 5.98960144899955e-05 2.879758992251299e-19 8.959425165902817e-06 7.977285498839137e-15
B13PG 3.68147e-07 3.6809447670000687e-07 1.7619460450678382e-20 0.0003606093654928175 1.3000201404267386e-11
NADH 2.45021e-07 2.439846307000001e-07 2.8379752155619937e-19 0.002183442851967842 4.727178377850194e-10
P3GA 7.19791e-05 7.198411540000278e-05 1.296230682292425e-16 0.00015816284796936182 2.501903173524056e-12
P2GA 1.20293e-05 1.2030162510000284e-05 3.676341082422042e-18 0.00015938094761752352 2.5406075909728542e-12
PEP 2.02575e-05 2.0260472550000455e-05 2.7173173721255907e-17 0.0002572886404689516 6.621701253983759e-12
