species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015220082349999566 3.946141297503868e-14 0.00013051767044297883 1.7032566135277705e-12
Glc6P 4.10568e-05 4.107125296000231e-05 1.3795329543310042e-16 0.00028597501248153517 8.183934330219245e-12
MgADP 9.3914e-05 9.391334262000079e-05 6.857379440074027e-16 0.0002788378927515856 7.774944854599396e-12
B23PG 0.00308725 0.0030869603499999987 4.605181423103944e-13 0.00021983271355818424 4.831747968392364e-12
Glc16P2 0.000106204 0.00010620882730001362 1.0090331269364831e-16 9.45784296033133e-05 8.946164031797821e-13
GSH 0.00320001 0.0032000049799998927 2.3320511103805397e-17 1.5091012471368253e-06 2.7258195700596844e-16
Fru6P 1.33196e-05 1.3324295110000645e-05 1.432295353677668e-17 0.0002840351239966767 8.073267609987056e-12
Fru16P2 2.33004e-06 2.327173843000016e-06 4.507755788577071e-18 0.0009123287544051796 8.30297198994856e-11
ATP 0.000158404 0.00015836246849999834 1.589817192102547e-15 0.0002517800594625275 6.3359752666691804e-12
Mg 0.000370341 0.00037040802060003044 2.2639748606514748e-15 0.00012845630276650484 1.6507242683871938e-12
AMP 2.94017e-05 2.9303357440000382e-05 2.274770276745872e-15 0.0016276138989762105 2.6314352935541407e-10
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.1966187999999892e-05 3.8732781058829965e-16 0.0008959517957155856 8.00453175964222e-11
GraP 5.2942e-06 5.292689506000071e-06 2.4500641912760687e-17 0.0009352168316789789 8.741314616589335e-11
MgB23PG 0.000768035 0.0007681033163000287 5.6759112401018373e-14 0.00031016883403643073 9.622196239789104e-12
NAD 5.9895e-05 5.989492982999846e-05 8.146777775942887e-20 4.7654385589971785e-06 2.316125069512509e-15
B13PG 3.68147e-07 3.68117064600012e-07 4.693618837027157e-21 0.00018610924993930008 3.463110798129776e-12
NADH 2.45021e-07 2.450842004999517e-07 7.917367572257706e-20 0.0011480877653684495 1.3187854714935553e-10
P3GA 7.19791e-05 7.197820454999785e-05 6.905402188085569e-18 3.650845712921231e-05 1.3328145254121182e-13
P2GA 1.20293e-05 1.2029174750000125e-05 2.0799562485161864e-19 3.7913271934195655e-05 1.4372910639437465e-13
PEP 2.02575e-05 2.025768388999987e-05 6.558825764038674e-18 0.00012642217479359144 1.5982893675214882e-12
Pyr 5.85717e-05 5.857384660000108e-05 1.1289724959593245e-18 1.8140027261104357e-05 3.288822547631298e-14
Lac 0.00140443 0.00140442502299982 1.3192156988659463e-16 8.178230496641026e-06 6.635292315593233e-15
NADPH 6.40171e-05 6.401601859999689e-05 1.0666709065830556e-18 1.613342463674163e-05 2.599244153245195e-14
NADP 1.07852e-07 1.0897786949999742e-07 1.0705437437411148e-18 0.009494320664384813 9.203393936396686e-09
BPGSP 2.99956e-07 2.999799696999633e-07 3.123971756323878e-21 0.00018632077950308731 3.472071741228433e-12
BPGSPB13PG 2.15521e-08 2.155213126999863e-08 2.1695548438227725e-26 6.834316588978419e-06 4.656031116212489e-15
BPGSPP 6.88542e-07 6.885411248999442e-07 2.177286390668753e-23 6.776850331858472e-06 4.555300581188249e-15
BPGSPPP3GA 9.16871e-11 9.168591320999661e-11 9.928665392129988e-30 3.436709491546431e-05 1.1808158895121323e-13
BPGSPPP2GA 8.37576e-12 8.375647206000656e-12 8.60489841567464e-32 3.502309304134461e-05 1.2268593918562943e-13
BPGSPB23PG 1.66687e-06 1.6668471630000133e-06 3.2725135074705256e-21 3.431981543956336e-05 1.177776431937616e-13
BPGSPPPhos 1.12298e-06 1.1229794569998952e-06 6.024120525502152e-23 6.911543002633803e-06 4.78439510231965e-15
P6GL 1.12797e-08 1.1413844100000062e-08 1.9751406865083445e-20 0.012313090778746103 1.5523975107178956e-08
P6G 3.41956e-05 3.57356612399982e-05 1.36578565971015e-12 0.032703139859507374 1.1679979803429497e-07
Ru5P 4.1504e-06 4.357188493000116e-06 1.1060782316620321e-14 0.024137182525462555 6.421048294724674e-08
GSSG 8.57847e-08 8.787937265999852e-08 3.508022022684615e-18 0.021312981480682995 4.7669723995014127e-08
Xu5P 7.57335e-06 7.4696584669997705e-06 2.0626483817930384e-14 0.019227014554411 3.596243949010036e-08
