species_id wild_type mean var CV ER
MgATP 0.00152212 0.0015221216319999922 5.4960156299068905e-17 4.870512042396261e-06 2.381872477030811e-15
Glc6P 4.10568e-05 4.1028929459999235e-05 1.0223238700402427e-16 0.0002464359513408273 6.064818880435751e-12
MgADP 9.3914e-05 9.393004157000039e-05 1.348666885549468e-16 0.0001236368217916733 1.5291243604664828e-12
B23PG 0.00308725 0.0030863589619999792 5.257371737255176e-13 0.000234929690936916 5.516017831386222e-12
Glc16P2 0.000106204 0.00010621214759999845 2.5893746574110473e-16 0.0001515037059400705 2.295701695409491e-12
GSH 0.00320001 0.003200014202000159 8.289742048188387e-17 2.8452380150283826e-06 8.40372216259766e-16
Fru6P 1.33196e-05 1.3311997950000192e-05 1.4700707432086465e-17 0.0002880221415402549 8.286208952323903e-12
Fru16P2 2.33004e-06 2.3233290380000203e-06 1.5468270178137166e-17 0.0016928175548441495 2.849147863415169e-10
ATP 0.000158404 0.0001583716162999958 7.561366472356368e-16 0.0001736292121394144 3.0134455042407636e-12
Mg 0.000370341 0.0003703909211999856 1.844924950573874e-15 0.00011596555722417027 1.34515569794047e-12
AMP 2.94017e-05 2.9377888720000424e-05 1.921854222611133e-16 0.00047188876735068924 2.223185129324179e-11
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.2017249140001147e-05 8.663990240392789e-16 0.0013368907562241804 1.7905038918186732e-10
GraP 5.2942e-06 5.287306185000046e-06 4.206897611136588e-17 0.0012267230061721792 1.5009328024895296e-10
MgB23PG 0.000768035 0.000767918346500017 8.634802200955226e-15 0.0001210071836660509 1.4638342871187149e-12
NAD 5.9895e-05 5.9895180950000374e-05 5.776533089702813e-20 4.0127467476896364e-06 1.6049606088586189e-15
B13PG 3.68147e-07 3.6805465739999243e-07 5.277130893004432e-21 0.00019737248792357746 3.893648758968027e-12
NADH 2.45021e-07 2.4481924779998933e-07 5.915658872129176e-20 0.0009934728474539495 9.853636387946452e-11
P3GA 7.19791e-05 7.197541750000047e-05 1.601282451405569e-17 5.559679793672237e-05 3.0907595371942875e-13
P2GA 1.20293e-05 1.2028728689999678e-05 4.1474137979766966e-19 5.353883967666553e-05 2.8661619744241305e-13
PEP 2.02575e-05 2.0255827029999583e-05 3.2177049756783337e-18 8.855704801995944e-05 7.841099658456585e-13
Pyr 5.85717e-05 5.858352506999066e-05 4.6681531723749353e-17 0.00011662644790697924 1.3606752169437185e-12
Lac 0.00140443 0.0014052094430001033 5.248024156934985e-13 0.0005155334544343214 2.660699400802713e-11
NADPH 6.40171e-05 6.401009355000371e-05 4.015925808870242e-17 9.9002093561991e-05 9.799316691427862e-13
NADP 1.07852e-07 1.1490592390000166e-07 4.0207595142361345e-17 0.055183803439922574 3.4566204278636547e-07
BPGSP 2.99956e-07 3.0003012609999404e-07 3.536704892651666e-21 0.00019821410100820042 3.930810055230438e-12
BPGSPB13PG 2.15521e-08 2.15520790999996e-08 1.0772585914084985e-26 4.815826263651006e-06 2.320499348229532e-15
BPGSPP 6.88542e-07 6.885395658999745e-07 1.1240548458253857e-23 4.869281132971611e-06 2.363653717196712e-15
BPGSPPP3GA 9.16871e-11 9.168215672999833e-11 2.4862723403959645e-29 5.4386301778426864e-05 2.9576546767273727e-13
BPGSPPP2GA 8.37576e-12 8.367108814000281e-12 2.6969954937842213e-28 0.001962748677489898 3.84442845180466e-10
BPGSPB23PG 1.66687e-06 1.6668015740000746e-06 3.858357713962672e-21 3.726639155273459e-05 1.3886375382909932e-13
BPGSPPPhos 1.12298e-06 1.1229766449999341e-06 3.594540009036891e-23 5.33888955546262e-06 2.8454683054235374e-15
P6GL 1.12797e-08 1.0945071609999998e-08 1.227083648580842e-19 0.03200504757716281 9.644485638499178e-08
P6G 3.41956e-05 3.19750454500002e-05 4.733772059275943e-12 0.06804441748248802 4.048245905578729e-07
Ru5P 4.1504e-06 4.8637976819998685e-06 6.946777046918608e-14 0.05418962915070766 4.0327699827098496e-07
GSSG 8.57847e-08 8.276524281999996e-08 1.9652768120247535e-17 0.05356287396900803 2.6705705555618573e-07
Xu5P 7.57335e-06 7.979764742000131e-06 6.045617465559574e-14 0.030812734667528978 1.0540582401838972e-07
Rib5P 4.89949e-06 5.250587673000101e-06 5.245240762704753e-14 0.04361890904249493 2.1850615576086695e-07
TK 1.47938e-07 1.5159718390000192e-07 2.922359214592595e-17 0.03565953414078405 1.33528543519712e-07
TKXu5P 5.35348e-09 5.651255783000042e-09 6.867503129611984e-20 0.04637185492962889 2.3962189420121407e-07
TKG 1.73688e-07 1.6953354730000288e-07 3.1200850419816824e-17 0.03294788689750819 1.0342530320985865e-07
TKGRib5P 1.48964e-09 1.7003531430000161e-09 1.1368821903038357e-20 0.06270737239401447 5.123335684668939e-07
Sed7P 6.08067e-06 6.867162062999924e-06 4.049295931830258e-13 0.09266430266331593 1.0951576663718266e-06
Ery4P 7.38402e-07 7.641245311000037e-07 6.553573253609127e-16 0.033502324187981956 1.2019666824525377e-07
TKGEry4P 1.53141e-09 1.5177101670000031e-09 2.1642478284119133e-21 0.03065241182251534 9.228349481568144e-08
ADP 0.000110229 0.00011023804969999545 7.239325902386488e-17 7.718226920178923e-05 5.958193716182336e-13
MgB13PG 2.59722e-08 2.7557992389999848e-08 1.6472268476186809e-18 0.046572454831419155 2.4419453201245387e-07
MgFru16P2 3.46547e-07 3.4535073239999634e-07 5.693733588214704e-19 0.0021849333311132796 4.741031578325838e-10
MgGlc16P2 1.57958e-05 1.5787868100000036e-05 2.569611451420777e-16 0.0010153370641822854 1.0298743142733713e-10
MgPhos 1.25271e-05 1.2558900789999642e-05 2.5999438165502516e-16 0.001283897496109963 1.6567724372418268e-10
Hb 0.00365369 0.003654124826000081 1.3058512977274627e-13 9.889252905744648e-05 9.782149978931897e-13
HbMgATP 0.000216893 0.00021691893599999794 4.496209901226783e-16 9.775203860168853e-05 9.5576633274419e-13
HbATP 0.000208352 0.00020833547080000443 2.636826932041336e-16 7.794308558923566e-05 6.074070135753118e-13
HbADP 0.000100685 0.00010070587170000041 2.684238327405752e-16 0.00016268808368233916 2.647840924296929e-12
HbB23PG 0.00281996 0.0028194854380000625 1.473494161294232e-13 0.00013614583308625447 1.852934661261685e-12
HbB13PG 4.25946e-07 4.2870221100004494e-07 1.3062147510333552e-17 0.008430465755005757 7.199552391479181e-09
vhk 5.61546e-07 5.615635020000255e-07 1.4174749538054812e-21 6.704383108419581e-05 4.4951580235874645e-13
vgpi 5.0369e-07 5.036036290000041e-07 3.6496218569746656e-20 0.0003793456282536278 1.4385374869085865e-11
vpfk 5.42261e-07 5.422435744000407e-07 1.492855523169623e-21 7.125485740423101e-05 5.077064435532464e-13
vald 5.42261e-07 5.422435744000407e-07 1.492855523169623e-21 7.125485740423101e-05 5.077064435532464e-13
vtpi -5.42261e-07 -5.422435744000407e-07 1.492855523169623e-21 0.0 0.0
vgapdh 1.10381e-06 1.1038077389999993e-06 2.535563032448618e-23 4.561879096549975e-06 2.0834001190905837e-15
vpgk 8.90441e-07 8.904414033000241e-07 1.8284306413633996e-23 4.802129857860539e-06 2.3096635715091906e-15
vpgm 1.10371e-06 1.1037254669999586e-06 3.8603404432727416e-22 1.780130084703691e-05 3.1657698684739443e-14
veno 1.10381e-06 1.1038077389999993e-06 2.535563032448618e-23 4.561879096549975e-06 2.0834001190905837e-15
vpk 1.10381e-06 1.1038077389999993e-06 2.535563032448618e-23 4.561879096549975e-06 2.0834001190905837e-15
vldh 1.09981e-06 1.0997146959999458e-06 3.871429025566214e-21 5.657904622739355e-05 3.200406828440805e-13
vldhp 6.91181e-09 6.634484230000005e-09 3.293032815208501e-20 0.027352111811678882 6.893066622227773e-08
vbpgsp1 2.13366e-07 2.1336564640003422e-07 1.0594149521628518e-24 4.824013930561577e-06 2.3626212097838106e-15
vbpgsp2 2.13366e-07 2.1336564640003422e-07 1.0594149521628518e-24 4.824013930561577e-06 2.3626212097838106e-15
vbpgsp3 9.30727e-11 8.093138526999446e-11 3.5298458701464213e-22 0.23214583545904344 4.074845218233047e-06
vbpgsp4 -9.30727e-11 -8.093138574999445e-11 3.529846192135005e-22 0.0 0.0
vbpgsp5 9.30727e-11 8.093138574999445e-11 3.529846192135005e-22 0.23214584467023927 4.074845589935805e-06
vbpgsp6 -9.30727e-11 -8.093138574999445e-11 3.529846192135005e-22 0.0 0.0
vbpgsp7 -2.1684e-19 -7.459296899999967e-21 4.882604255088134e-38 0.0 0.0
vbpgsp8 2.13366e-07 2.1336564640003422e-07 1.0594149521628518e-24 4.824013930561577e-06 2.3626212097838106e-15
vbpgsp9 2.13366e-07 2.1336564640003422e-07 1.0594149521628518e-24 4.824013930561577e-06 2.3626212097838106e-15
vg6pdh 5.78561e-08 5.795986757999894e-08 5.224370076784285e-20 0.0039435702537602615 1.5607581909327095e-09
vpglhydrolysis 5.78561e-08 5.795986757999894e-08 5.224370076784285e-20 0.0039435702537602615 1.5607581909327095e-09
vp6gdh 5.78561e-08 5.795986757999894e-08 5.224370076784285e-20 0.0039435702537602615 1.5607581909327095e-09
vgssgr 1.088e-07 1.0928538640002468e-07 1.8328749994846246e-19 0.003917457843024185 1.54837114523243e-09
vru5pe 3.85707e-08 3.863991053999938e-08 2.322058691148837e-20 0.003943669248973305 1.5608391402244237e-09
vr5pi 1.92854e-08 1.9319959979999323e-08 5.803877336044242e-21 0.0039432370896632166 1.5604897571686038e-09
vtk1 3.85707e-08 3.863991053999938e-08 2.322058691148837e-20 0.003943669248973305 1.5608391402244237e-09
vtk2 3.85707e-08 3.863991053999938e-08 2.322058691148837e-20 0.003943669248973305 1.5608391402244237e-09
vtk3 1.92854e-08 1.9319959979999323e-08 5.803877336044242e-21 0.0039432370896632166 1.5604897571686038e-09
vtk4 1.92854e-08 1.9319959979999323e-08 5.803877336044242e-21 0.0039432370896632166 1.5604897571686038e-09
