species_id wild_type mean var CV ER
MgATP 0.00152212 0.001522053068999997 1.452797876845633e-15 2.5042218647577594e-05 6.272349306613023e-14
Glc6P 4.10568e-05 4.104347353999936e-05 4.4365321163458235e-17 0.00016228474840469044 2.6319212254044544e-12
MgADP 9.3914e-05 9.38795692599992e-05 2.771618395137016e-16 0.00017733547773324807 3.1424860824635913e-12
B23PG 0.00308725 0.0030884797559999695 4.677104345908022e-13 0.00022143372736393565 4.907194894876454e-12
Glc16P2 0.000106204 0.00010621964710000067 8.686352619507677e-16 0.0002774686195624247 7.701155713135676e-12
GSH 0.00320001 0.0031999678929999623 3.825946178794004e-16 6.112569461144591e-06 3.722033792286084e-15
Fru6P 1.33196e-05 1.3319279889999971e-05 4.403312589474603e-18 0.0001575465920563659 2.4819739263826078e-12
Fru16P2 2.33004e-06 2.354037529000013e-06 1.579414745360915e-16 0.005338690102250115 2.9091722482554873e-09
ATP 0.000158404 0.00015844730929999795 7.996985954921374e-16 0.0001784753729246968 3.187118968739355e-12
Mg 0.000370341 0.00037025778529999666 3.016133315079936e-15 0.00014832729195764918 2.1991103382745792e-12
AMP 2.94017e-05 2.940599726000059e-05 6.716195976017971e-16 0.0008813040535678362 7.769239460664323e-11
Phos 0.000994883 0.0009948830000000351 -1.300195574035351e-19 nan 0.0
GrnP 2.19974e-05 2.206991838000003e-05 5.3028758256801676e-15 0.0032995521873830404 1.095894513070128e-09
GraP 5.2942e-06 5.32007014499999e-06 1.4090916474492292e-16 0.002231270696262174 5.027343427554953e-10
MgB23PG 0.000768035 0.0007682044967999913 1.078275684123891e-14 0.00013517241120070242 1.8279664448783706e-12
NAD 5.9895e-05 5.989372556999974e-05 4.762430338228115e-19 1.1522135805488367e-05 1.3255063713302207e-14
B13PG 3.68147e-07 3.682702404000118e-07 4.701400994033373e-21 0.0001861860001702702 3.4688466765686598e-12
NADH 2.45021e-07 2.462738604000026e-07 4.71681836017234e-19 0.0027887286476619938 7.856742719747345e-10
P3GA 7.19791e-05 7.198366666000002e-05 6.96991400405858e-18 3.667581261545892e-05 1.3452663427671041e-13
P2GA 1.20293e-05 1.2030087779999684e-05 2.03348937760602e-19 3.748453759305701e-05 1.4052281560594794e-13
PEP 2.02575e-05 2.025937325999969e-05 2.104444775454454e-18 7.160490300484511e-05 5.128264701781404e-13
Pyr 5.85717e-05 5.8576202829997714e-05 4.36852341501276e-17 0.00011283559375698526 1.2733668786069074e-12
Lac 0.00140443 0.001404485775999966 2.120198937613114e-14 0.00010367426403258777 1.0749275025645488e-12
NADPH 6.40171e-05 6.402485643000117e-05 1.2408138164161085e-16 0.0001739821514798496 3.0277135909528852e-12
NADP 1.07852e-07 1.0014304292000074e-07 1.2411438490026782e-16 0.11124750407575265 1.0670031786686129e-06
BPGSP 2.99956e-07 2.998550600999977e-07 3.1438391235585606e-21 0.00018699016941817317 3.4941764481821736e-12
BPGSPB13PG 2.15521e-08 2.1552119990000196e-08 1.1770001921123801e-26 5.033826822846769e-06 2.551892031021907e-15
BPGSPP 6.88542e-07 6.885407948000115e-07 1.1191172076474263e-23 4.858566040032975e-06 2.3697821482926427e-15
BPGSPPP3GA 9.16871e-11 9.169282611000146e-11 1.023290063339964e-29 3.4887031705182824e-05 1.217244527396133e-13
BPGSPPP2GA 8.37576e-12 8.376279807999894e-12 8.633394749727274e-32 3.507838763720235e-05 1.2306566876674197e-13
BPGSPB23PG 1.66687e-06 1.6669729580000147e-06 3.368079121511326e-21 3.481469444870305e-05 1.212259626015566e-13
BPGSPPPhos 1.12298e-06 1.1229785609999684e-06 3.923594718532473e-23 5.577898477758998e-06 3.105260493185824e-15
P6GL 1.12797e-08 1.1648240919999831e-08 2.0454875504060205e-19 0.038827379068891076 1.6076878969339957e-07
P6G 3.41956e-05 4.5876375239999906e-05 2.0012469675114327e-11 0.0975127146906684 1.711434294006886e-06
Ru5P 4.1504e-06 3.3219107900000338e-06 4.603859126151965e-13 0.20425516520949252 2.672650174789737e-06
GSSG 8.57847e-08 1.0612271980000286e-07 9.186241335989767e-17 0.09031513875400039 1.2482977196062618e-06
Xu5P 7.57335e-06 6.280105811999878e-06 1.2006956427276533e-12 0.17448154821297804 2.093422455769678e-06
Rib5P 4.89949e-06 4.513826456000007e-06 4.0858753485833184e-13 0.14161123127682898 1.7020932988494385e-06
TK 1.47938e-07 1.5573440490000138e-07 5.449263731941213e-17 0.0474006553295776 2.489879566217601e-07
TKXu5P 5.35348e-09 5.3363401719999585e-09 1.5588834030785584e-19 0.07398834452569232 5.439278102073896e-07
TKG 1.73688e-07 1.6625998199999875e-07 4.843056596144294e-17 0.041857380206334206 1.6053876421606717e-07
TKGRib5P 1.48964e-09 1.1751600241000078e-09 3.308830275574557e-20 0.15478905041102173 1.4911174060093458e-06
Sed7P 6.08067e-06 4.202361771999985e-06 1.0519741847828603e-12 0.24406702311942005 2.84513064168207e-06
Ery4P 7.38402e-07 6.97931904599992e-07 9.06858979332601e-15 0.13644474910184445 1.6632365835161366e-06
TKGEry4P 1.53141e-09 1.4941133070000002e-09 3.059035665189223e-21 0.03701764076267385 1.304372346973115e-07
ADP 0.000110229 0.00011027918820000256 9.392461882913197e-16 0.00027790487175940304 7.730147588702608e-12
MgB13PG 2.59722e-08 2.329760116000031e-08 1.5583021191516413e-18 0.053581470029854056 2.3101181072739953e-07
MgFru16P2 3.46547e-07 3.49724085399995e-07 4.181554186926308e-18 0.005847137697708677 3.4818771272648874e-09
MgGlc16P2 1.57958e-05 1.5780340169999345e-05 8.685942190582304e-16 0.001867635439857414 3.481237618840893e-10
MgPhos 1.25271e-05 1.2605435920000182e-05 1.0918071943473344e-14 0.008289247497695135 6.9573662086819255e-09
Hb 0.00365369 0.0036530616890000658 1.1854981819619474e-13 9.425262185944003e-05 8.880467139427139e-13
HbMgATP 0.000216893 0.00021684603599999295 6.649193349648538e-16 0.00011891400145805146 1.4134408421462296e-12
HbATP 0.000208352 0.00020837441120000668 7.514520421853408e-16 0.0001315546637435068 1.7310325617359012e-12
HbADP 0.000100685 0.00010071415069999827 4.1724630065457164e-16 0.0002028176529506529 4.115876883759029e-12
HbB23PG 0.00281996 0.00282060166600001 1.286257528303669e-13 0.0001271517104607021 1.6174937833568492e-12
HbB13PG 4.25946e-07 4.020434952999825e-07 1.0124693597186454e-15 0.0791439833156326 5.580495993304013e-07
vhk 5.61546e-07 5.615262614000033e-07 1.2667061410383117e-22 2.0043237189822532e-05 4.0176750815135164e-14
vgpi 5.0369e-07 5.036702096000317e-07 1.2533154480532385e-22 2.2227157750967978e-05 4.941687059556443e-14
vpfk 5.42261e-07 5.42240914100011e-07 1.2608607448394964e-22 2.0708148861539132e-05 4.28882040992562e-14
vald 5.42261e-07 5.42240914100011e-07 1.2608607448394964e-22 2.0708148861539132e-05 4.28882040992562e-14
vtpi -5.42261e-07 -5.42240914100011e-07 1.2608607448394964e-22 0.0 0.0
vgapdh 1.10381e-06 1.1037674029999874e-06 5.048148376885448e-22 2.0355814828477363e-05 4.143450027527251e-14
vpgk 8.90441e-07 8.904011900999777e-07 4.970164995674409e-22 2.5038002091403117e-05 6.269166297201422e-14
vpgm 1.10371e-06 1.1036740659999687e-06 5.164700871692297e-22 2.0591204364219405e-05 4.2425307711368986e-14
veno 1.10381e-06 1.1037674029999874e-06 5.048148376885448e-22 2.0355814828477363e-05 4.143450027527251e-14
vpk 1.10381e-06 1.1037674029999874e-06 5.048148376885448e-22 2.0355814828477363e-05 4.143450027527251e-14
vldh 1.09981e-06 1.0995114439999782e-06 1.2099441834554846e-19 0.00031636098137949857 1.0002984651702462e-11
vldhp 6.91181e-09 6.9132291739998545e-09 5.0849164135523405e-25 0.00010314803409829436 1.0643862902171009e-12
vbpgsp1 2.13366e-07 2.1336599360003505e-07 9.99922218134704e-25 4.68660020014973e-06 2.222166894938482e-15
vbpgsp2 2.13366e-07 2.1336599360003505e-07 9.99922218134704e-25 4.68660020014973e-06 2.222166894938482e-15
vbpgsp3 9.30727e-11 9.307268781000003e-11 1.6687731578284683e-31 4.389109308366326e-06 1.9246382265691863e-15
vbpgsp4 -9.30727e-11 -9.307268774e-11 1.6680960730823947e-31 0.0 0.0
vbpgsp5 9.30727e-11 9.307268774e-11 1.6680960730823947e-31 4.388218807031089e-06 1.9241941373593365e-15
vbpgsp6 -9.30727e-11 -9.307268774e-11 1.6680960730823947e-31 0.0 0.0
vbpgsp7 -2.1684e-19 3.512815499999997e-21 4.822046864988591e-38 62.5115651891719 0.0
vbpgsp8 2.13366e-07 2.1336599360003505e-07 9.99922218134704e-25 4.68660020014973e-06 2.222166894938482e-15
vbpgsp9 2.13366e-07 2.1336599360003505e-07 9.99922218134704e-25 4.68660020014973e-06 2.222166894938482e-15
vg6pdh 5.78561e-08 5.785606493999857e-08 5.1695238410490735e-26 3.929853668571811e-06 1.5419776566716336e-15
vpglhydrolysis 5.78561e-08 5.785606493999857e-08 5.1695238410490735e-26 3.929853668571811e-06 1.5419776566716336e-15
vp6gdh 5.78561e-08 5.785606493999857e-08 5.1695238410490735e-26 3.929853668571811e-06 1.5419776566716336e-15
vgssgr 1.088e-07 1.087989437000161e-07 4.46989099281761e-25 6.145026882583467e-06 3.805333825823709e-15
vru5pe 3.85707e-08 3.857070873000044e-08 2.243914844901168e-26 3.883699032202704e-06 1.5053958080102348e-15
vr5pi 1.92854e-08 1.928535677999722e-08 6.2329872273775195e-27 4.0937417368862515e-06 1.6262657887011755e-15
vtk1 3.85707e-08 3.857070873000044e-08 2.243914844901168e-26 3.883699032202704e-06 1.5053958080102348e-15
vtk2 3.85707e-08 3.857070873000044e-08 2.243914844901168e-26 3.883699032202704e-06 1.5053958080102348e-15
vtk3 1.92854e-08 1.928535677999722e-08 6.2329872273775195e-27 4.0937417368862515e-06 1.6262657887011755e-15
vtk4 1.92854e-08 1.928535677999722e-08 6.2329872273775195e-27 4.0937417368862515e-06 1.6262657887011755e-15
vtk5 1.92854e-08 1.928535677999722e-08 6.2329872273775195e-27 4.0937417368862515e-06 1.6262657887011755e-15
vtk6 1.92854e-08 1.928535677999722e-08 6.2329872273775195e-27 4.0937417368862515e-06 1.6262657887011755e-15
vta 1.92854e-08 1.928535677999722e-08 6.2329872273775195e-27 4.0937417368862515e-06 1.6262657887011755e-15
vak 0.0 -2.547870300000004e-22 1.2578625160730184e-40 0.0 0.0
vatpase 8.90441e-07 8.904011900999777e-07 4.970164995674409e-22 2.5038002091403117e-05 6.269166297201422e-14
vox 1.088e-07 1.087989437000161e-07 4.46989099281761e-25 6.145026882583467e-06 3.805333825823709e-15
voxnadh 3.99385e-09 4.255448358000086e-09 1.1304710305548468e-19 0.07901042434630857 7.087220390161075e-07
vlactransport 1.10673e-06 1.1064251949999567e-06 1.2072935724437476e-19 0.00031403957972324874 9.856653993001174e-12
vpyrtransport -2.91797e-09 -2.6577807119999428e-09 1.127159123297839e-19 0.0 0.0
vphostransport 0.0 -4.083890000000179e-25 2.6426511161572334e-44 0.0 0.0
vmgatp -4.44089e-16 -7.838173500000003e-18 6.486680283739296e-32 0.0 0.0
vmgadp 1.38778e-17 -1.4155355999999983e-19 2.1922821269472858e-34 0.0 0.000113829596
vmgb23pg 1.11022e-16 -1.3100629999999914e-18 2.8747347679621257e-32 0.0 0.00023322746304284817
vmgb13pg -6.77626e-21 -9.690042599999973e-23 3.017228944528081e-41 0.0 0.0
vmgfru16p2 0.0 -1.1167251500000058e-21 3.7203581873140116e-39 0.0 0.0
vmgglc16p2 -6.93889e-18 6.036828499999987e-20 3.797799576664866e-35 102.08388337549422 0.0
vmgphos -1.73472e-18 -1.9255417999999987e-20 3.369702517466254e-36 0.0 0.0
vhbmgatp 2.77556e-16 -1.0547250000000497e-19 1.8629725957575902e-32 0.0 2.4182724400244623e-05
vhbatp 0.0 7.77164399999997e-20 2.083078061355442e-33 587.2727830647794 0.0
vhbadp 1.38778e-17 -3.8302728000000033e-19 2.8358178804269265e-34 0.0 0.00014724382400000001
vhbbpg 4.44089e-16 -1.4743758300000162e-17 3.34614822009399e-31 0.0 0.00016967003233800393
vhbb13pg 1.0842e-19 1.1058852999999955e-21 8.363562271724156e-39 82.69620163402048 7.114960427660379e-05
