species_id wild_type mean var CV ER
utp 0.450459 0.4658967016000027 0.00010244673184581221 0.02172498165880288 5.04879307825723e-08
udp 0.128998 0.12594390260000052 1.797845914057808e-05 0.03366658667076268 1.0804048209260841e-07
gtp 0.29 0.2899999999999716 2.4896751327219135e-14 5.440932559697136e-07 0.0
gdp 0.1 0.10000000000001588 -1.7503359872605984e-15 nan 0.0
pp 0.000963556 0.0010342998453999996 1.1982583545295967e-08 0.10583486814470286 1.290614516180355e-06
glc1p 0.00648624 0.006635175558000041 1.2399435741229897e-07 0.05306993343700148 2.9472426545669173e-07
udpglc 0.160543 0.14815941240000158 0.00014697387685049662 0.08182590702950153 5.702396371525254e-07
glyglc 17.9807 29.055254919999907 23.095608775835785 0.16540171831403472 7.143585122251528e-06
glc 3.09631 2.7680079700000175 0.023740671631064636 0.0556646091869761 2.4763049759261025e-07
glc6p 0.101948 0.09831577876000004 1.0541051784334829e-05 0.033023169206947166 1.0142068192958708e-07
fru6p 0.0531482 0.05149128322999957 1.2619229639823822e-06 0.021816380855950036 4.4674090773322296e-08
fru16bp 0.00043426 0.0005105130506000002 2.572132264817023e-09 0.09934357850373393 1.3639348969609611e-06
fru26bp 6.51612e-05 5.874685325999962e-05 6.6920131876606016e-12 0.04403457257892051 1.5760813895346893e-07
grap 9.07629e-05 0.0001076769932100003 4.728190561906856e-11 0.06385936064976593 5.739555295277032e-07
dhap 0.000483395 0.0005078873854000007 1.547197896917107e-09 0.07744716182758085 6.62127397485679e-07
bpg13 0.149057 0.1528578252999998 0.00010768651189240613 0.06788799435361059 4.846816275122068e-07
pg3 0.298135 0.31673988770000083 0.0008413485285234806 0.0915767467768357 9.465640630704319e-07
pg2 0.058134 0.05672788448 2.4498822168385424e-05 0.08725212535751475 7.249111715464829e-07
pep 0.00587575 0.005672925069999992 1.3088566188974063e-07 0.0637733145398671 3.7911018755175663e-07
pyr 0.0136255 0.015479485950000165 5.410623150538675e-07 0.04751897988811505 2.914354582870926e-07
oaa 0.01 0.010000000000001426 -3.790641845552445e-17 nan 0.0
lac 1.8021e-06 2.2677130399999765e-06 4.630405351251486e-14 0.09489021011338943 1.425808626609948e-06
oaa_mito 7.26201e-05 8.746058026000005e-05 1.5234618142378808e-10 0.14112483012564353 2.888802743188679e-06
pep_mito 0.0117651 0.01053034181500007 3.550303751274003e-07 0.05658356248581839 2.5649226076207563e-07
pyr_mito 0.00448379 0.0043875956430000675 1.3504694796630506e-08 0.026485964358043956 6.717292280847831e-08
gtp_mito 0.300065 0.2894173242000006 5.30137817025822e-05 0.025157638296539137 5.887868502950644e-08
gdp_mito 0.0899355 0.10058267910999984 5.301374142930096e-05 0.07238874185675431 6.554297475983795e-07
GLUT2 -0.841039 -0.8273021330999931 0.00011769042350506798 0.0 0.0
GK 0.075641 0.06189822653000028 0.00022816612223372414 0.2440323345684305 3.987830016656735e-06
G6PASE 0.91668 0.8892003570999973 0.0005711343491142662 0.026876301951815496 6.796773040104175e-08
GPI -0.841039 -0.8273021330999931 0.00011769042350506798 0.0 0.0
G16PI 0.0 1.3643438999999898e-18 6.1879656566076764e-31 576.5674143064235 0.0
UPGASE 0.387778 0.43383708460000237 0.0005234642916205345 0.05273717448289592 3.481133900774314e-07
PPASE 0.387778 0.43383708460000237 0.0005234642916205345 0.05273717448289592 3.481133900774314e-07
GS 0.387778 0.43383708460000237 0.0005234642916205345 0.05273717448289592 3.481133900774314e-07
GP 0.387778 0.43383708460000237 0.0005234642916205345 0.05273717448289592 3.481133900774314e-07
NDKGTP 0.0 0.0 0.0 0.0 0.0
NDKUTP 0.387778 0.43383708460000237 0.0005234642916205345 0.05273717448289592 3.481133900774314e-07
AK -0.0 0.0 0.0 0.0 0.0
PFK2 0.00199544 0.001994239262999997 7.591837763216996e-11 0.004369142372878303 1.9066438220249894e-09
FBP2 0.00199544 0.001994239262999997 7.591837763216996e-11 0.004369142372878303 1.9066438220249894e-09
PFK1 0.175929 0.1900979529999992 0.00013968003250623 0.06217126776408158 4.5129389568085986e-07
FBP1 1.01697 1.0173999879999962 1.576975150996418e-05 0.003903199027034324 1.5247848448529665e-09
ALD -0.841039 -0.8273021330999931 0.00011769042350506798 0.0 0.0
TPI -0.841039 -0.8273021330999931 0.00011769042350506798 0.0 0.0
GAPDH -1.68208 -1.6546042419999965 0.00047075756025183324 0.0 0.0
PGK -1.68208 -1.6546042419999965 0.00047075756025183324 0.0 0.0
