species_id wild_type mean var CV ER
utp 0.450459 0.4533650635999965 6.239037382821389e-05 0.01742251084994544 3.074730465837394e-08
udp 0.128998 0.13149474800000013 1.7935598660007157e-05 0.03220694499124442 1.0778291458306554e-07
gtp 0.29 0.2899999999999716 2.4896751327219135e-14 5.440932559697136e-07 0.0
gdp 0.1 0.10000000000001588 -1.7503359872605984e-15 nan 0.0
pp 0.000963556 0.0009270841556999958 1.2731711944695259e-09 0.03848790245656153 1.3713012881959585e-07
glc1p 0.00648624 0.0062546638670000175 2.9046403180095232e-08 0.027248475258362975 6.904088234412909e-08
udpglc 0.160543 0.15514017859999862 5.4614570630502624e-05 0.047635417370180684 2.118974718960054e-07
glyglc 17.9807 21.3407384999999 2.500084641462877 0.07409141889997703 7.73288447275422e-07
glc 3.09631 3.141615727000017 0.008961568051779167 0.030132761985771094 9.347492734319563e-08
glc6p 0.101948 0.10159032685999943 1.2025482373813345e-06 0.010794409645087745 1.1570312410802419e-08
fru6p 0.0531482 0.05111466891999949 2.3699981064914492e-06 0.030118160781994363 8.390172265834162e-08
fru16bp 0.00043426 0.00043677345110000517 6.696946809773198e-10 0.05924915931223421 3.551216856906958e-07
fru26bp 6.51612e-05 5.468248702000029e-05 2.066425028415755e-11 0.08313072500867731 4.866777662991595e-07
grap 9.07629e-05 0.00010722845958000087 4.904914974569251e-11 0.06531390867347804 5.954081238153108e-07
dhap 0.000483395 0.00043514494820000093 2.334570761624156e-09 0.11103747442267779 9.990856798110293e-07
bpg13 0.149057 0.1602878549999987 7.448280280849054e-05 0.05384276922767124 3.3523646975224253e-07
pg3 0.298135 0.314509106299998 0.0003675970731082112 0.060961100409619544 4.1356722843899353e-07
pg2 0.058134 0.07733592477000004 0.00015258662157403152 0.1597264890681978 4.5149822243417234e-06
pep 0.00587575 0.007239095268000027 1.1438777491395045e-06 0.14774252394958148 3.3132407457842074e-06
pyr 0.0136255 0.01239328635000017 3.3980172266191624e-07 0.04703555835089427 1.8302932586476972e-07
oaa 0.01 0.010000000000001426 -3.790641845552445e-17 nan 0.0
lac 1.8021e-06 1.6344101130000355e-06 1.3572327879139892e-14 0.07127974387708257 4.1792328544976166e-07
oaa_mito 7.26201e-05 7.286685860999937e-05 1.7066870248593974e-11 0.056695278956123016 3.2362361255711126e-07
pep_mito 0.0117651 0.013948505769999951 1.935059806977351e-06 0.0997285511631069 1.3979870438395548e-06
