species_id wild_type mean var CV ER
utp 0.450459 0.40778202810000197 0.00043547080153921724 0.05117424439383508 2.1460928318761675e-07
udp 0.128998 0.15901723229999978 0.0002693812335448145 0.10321420656319186 1.618830518870218e-06
gtp 0.29 0.2899999999999716 2.4896751327219135e-14 5.440932559697136e-07 0.0
gdp 0.1 0.10000000000001588 -1.7503359872605984e-15 nan 0.0
pp 0.000963556 0.0008445098145000015 3.2253621664529e-09 0.06724880053635207 3.47395802935202e-07
glc1p 0.00648624 0.006469973164000007 4.4433406018019146e-08 0.0325800932680935 1.0561450717327947e-07
udpglc 0.160543 0.17320073059999858 8.852544340863522e-05 0.054323073772552216 3.434672732977706e-07
glyglc 17.9807 15.477170010999957 7.196986843608784 0.17333401673528534 2.226063345638407e-06
glc 3.09631 3.302878151999991 0.032122978127668844 0.05426444290491801 3.350633537924086e-07
glc6p 0.101948 0.10429951169999908 3.710161471326412e-06 0.018467756103958906 3.569730176686825e-08
fru6p 0.0531482 0.05469046023999996 6.204120964665473e-07 0.014402190473328694 2.196358027006795e-08
fru16bp 0.00043426 0.0004693484710999968 6.336259784037464e-09 0.16959813802126558 3.359953900453361e-06
fru26bp 6.51612e-05 5.007525874999994e-05 7.318221378930247e-11 0.17083606891983957 1.7235639256180768e-06
grap 9.07629e-05 8.685444135999974e-05 8.567315252250625e-12 0.03370003428414437 1.0399872631540185e-07
dhap 0.000483395 0.0004949526706999981 1.0632395265088585e-08 0.20833003397999417 4.550161436975864e-06
bpg13 0.149057 0.13998623480000122 8.44197427455895e-05 0.06563517986151042 3.7996121881034297e-07
pg3 0.298135 0.2901345820999973 0.0002943712019189554 0.05913548508594299 3.3118403549855513e-07
pg2 0.058134 0.05897743350999998 2.0543905557093758e-05 0.07685208161302508 6.078866381100889e-07
pep 0.00587575 0.006118918365000001 1.2390411651900238e-07 0.05752653402329017 3.5888814843032525e-07
pyr 0.0136255 0.012847574719999954 1.4954825506468053e-07 0.030100209812854474 8.055202338117517e-08
oaa 0.01 0.010000000000001426 -3.790641845552445e-17 nan 0.0
lac 1.8021e-06 1.920866625999973e-06 2.2928550869486534e-14 0.07882992124376331 7.060229752055225e-07
oaa_mito 7.26201e-05 7.038003498000057e-05 1.6401620792366488e-12 0.018196753207033022 3.110090892911588e-08
pep_mito 0.0117651 0.011378304349999998 1.6395567512754016e-08 0.011253449871374725 1.184500389840304e-08
pyr_mito 0.00448379 0.004524252511999998 5.707112755485807e-09 0.01669788210103366 2.838742010065065e-08
gtp_mito 0.300065 0.3025651219000034 1.3683907626599323e-06 0.003866216798606293 1.5197755447893258e-09
gdp_mito 0.0899355 0.0874348826400005 1.368384337468824e-06 0.013378866366828444 1.6917874059962924e-08
GLUT2 -0.841039 -0.841344218299989 6.882215448533735e-06 0.0 0.0
GK 0.075641 0.12179665996999989 0.001034218123705858 0.2640405892327981 1.8075803879679686e-05
G6PASE 0.91668 0.9631408876000017 0.0010895096347619537 0.03427091639507286 1.2965687888537581e-07
GPI -0.841039 -0.841344218299989 6.882215448533735e-06 0.0 0.0
G16PI 0.0 -1.9026269999999874e-18 9.924141028717065e-31 0.0 0.0
UPGASE 0.387778 0.34213827580000294 0.0004708274324088102 0.0634204350618339 3.1310890974224347e-07
PPASE 0.387778 0.34213827580000294 0.0004708274324088102 0.0634204350618339 3.1310890974224347e-07
GS 0.387778 0.34213827580000294 0.0004708274324088102 0.0634204350618339 3.1310890974224347e-07
GP 0.387778 0.34213827580000294 0.0004708274324088102 0.0634204350618339 3.1310890974224347e-07
NDKGTP 0.0 0.0 0.0 0.0 0.0
NDKUTP 0.387778 0.34213827580000294 0.0004708274324088102 0.0634204350618339 3.1310890974224347e-07
AK -0.0 0.0 0.0 0.0 0.0
PFK2 0.00199544 0.0019947477879999845 7.265952280761847e-11 0.0042732497756615894 1.824799670047117e-09
FBP2 0.00199544 0.0019947477879999845 7.265952280761847e-11 0.0042732497756615894 1.824799670047117e-09
PFK1 0.175929 0.14547943845000066 0.0007914129679654457 0.1933748390000226 2.556985669312983e-06
FBP1 1.01697 0.9868236993999951 0.0007827785570146961 0.028351751212639283 7.568723448344582e-08
ALD -0.841039 -0.841344218299989 6.882215448533735e-06 0.0 0.0
TPI -0.841039 -0.841344218299989 6.882215448533735e-06 0.0 0.0
GAPDH -1.68208 -1.6826885210000215 2.7529167312412284e-05 0.0 0.0
PGK -1.68208 -1.6826885210000215 2.7529167312412284e-05 0.0 0.0
PGM -1.68208 -1.6826885210000215 2.7529167312412284e-05 0.0 0.0
EN -1.68208 -1.6826885210000215 2.7529167312412284e-05 0.0 0.0
PK 1.75148e-05 3.887307458600023e-05 1.7469350264001891e-09 1.0752005668799158 0.0005694641484920024
PEPCK 0.0 0.0 0.0 0.0 0.0
PEPCKM 1.68209 1.6827274090000057 2.765370487711749e-05 0.0031250926185819694 9.773606846064098e-10
PC 1.74663 1.7472369850000042 2.7605409238962153e-05 0.003007082067303826 9.048828518265495e-10
LDH -3.25079 -3.2697984940000375 0.00011269337967334536 0.0 0.0
LACT 3.25079 3.2697984940000375 0.00011269337967334536 0.003246595723993596 1.0664010559935378e-09
PYRTM 3.25081 3.2698379310001155 0.0001127723037637196 0.003247693220939378 1.0671347993040924e-09
PEPTM 1.68209 1.6827274090000057 2.765370487711749e-05 0.0031250926185819694 9.773606846064098e-10
