species_id wild_type mean var CV ER
utp 0.450459 0.4454823482999981 4.786839379189445e-05 0.015530803582856679 2.3590563685227382e-08
udp 0.128998 0.13302219850000135 6.286335780420621e-05 0.05960389845411825 3.777736139737531e-07
gtp 0.29 0.2899999999999716 2.4896751327219135e-14 5.440932559697136e-07 0.0
gdp 0.1 0.10000000000001588 -1.7503359872605984e-15 nan 0.0
pp 0.000963556 0.0010781866869999876 2.053804615649421e-08 0.13291855085403304 2.212102290239559e-06
glc1p 0.00648624 0.00624945404500003 6.149104075551344e-08 0.039679285475008944 1.461590849561989e-07
udpglc 0.160543 0.16149544579999942 8.13116471010851e-05 0.05583623155135421 3.154786764320461e-07
glyglc 17.9807 22.27510970999981 3.1881359899235804 0.08015831276715159 9.861061055557396e-07
glc 3.09631 3.0917467010000226 0.0003260733035048702 0.005840549589055444 3.4011545939516274e-09
glc6p 0.101948 0.10234165899999928 2.767298089637049e-07 0.005140146758011485 2.662554590648902e-09
fru6p 0.0531482 0.05348478726999989 5.7450978570381533e-08 0.004481448835413463 2.0338565089872416e-09
fru16bp 0.00043426 0.00043338512939999923 7.728846006345097e-12 0.006414802971343598 4.098406182162506e-09
fru26bp 6.51612e-05 6.740989695999915e-05 2.8488312158051653e-12 0.025038580063609685 6.709475512003405e-08
grap 9.07629e-05 9.006341455000006e-05 9.571939354929772e-13 0.010863044558885109 1.1619386844341495e-08
dhap 0.000483395 0.0004816990081000063 6.077638951987761e-11 0.016184217130721313 2.600941528180245e-08
bpg13 0.149057 0.14744945259999964 1.914193251909696e-06 0.009383173048620677 8.615510747111976e-09
pg3 0.298135 0.29602034499999874 7.19873906573909e-06 0.009063723648740437 8.098983318538534e-09
pg2 0.058134 0.05665780982000008 8.80056294988614e-07 0.016557525957938225 2.6040543315153376e-08
pep 0.00587575 0.00583684032800002 9.320763539989534e-10 0.00523055691656958 2.699758219060211e-09
pyr 0.0136255 0.012415018559999868 3.999673740923105e-07 0.050940700201655836 2.1543669135204446e-07
oaa 0.01 0.010000000000001426 -3.790641845552445e-17 nan 0.0
lac 1.8021e-06 1.9180553039999165e-06 4.9857860491204736e-14 0.11641412918343617 1.5352385417547687e-06
oaa_mito 7.26201e-05 7.199686887000092e-05 3.073098286416186e-12 0.024348634795877885 5.827238121204337e-08
pep_mito 0.0117651 0.011606682490000068 5.122504609646693e-08 0.01949993100827951 3.700761625166083e-08
pyr_mito 0.00448379 0.004473374935999921 2.478561066545477e-10 0.0035193666285721578 1.2328467422162426e-09
gtp_mito 0.300065 0.2983077357999983 3.6836793637362586e-06 0.0064339309373121325 4.091204019707196e-09
gdp_mito 0.0899355 0.09169226987999883 3.6836910012778834e-06 0.0209319106664209 4.5542921476782184e-08
GLUT2 -0.841039 -0.8408534554000032 5.255418623395514e-06 0.0 0.0
GK 0.075641 0.07458497328999994 1.3965286334948271e-05 0.05010413672094626 2.4408175715204815e-07
G6PASE 0.91668 0.9154384467000091 1.3977496692740843e-05 0.0040839982851457604 1.6633892322981402e-09
GPI -0.841039 -0.8408534554000032 5.255418623395514e-06 0.0 0.0
G16PI 0.0 1.1906322000000035e-17 6.221632806600108e-31 66.24827346578812 0.0
UPGASE 0.387778 0.4092286043999972 0.0008075105516893166 0.06943974549101739 5.370093818601207e-07
PPASE 0.387778 0.4092286043999972 0.0008075105516893166 0.06943974549101739 5.370093818601207e-07
GS 0.387778 0.4092286043999972 0.0008075105516893166 0.06943974549101739 5.370093818601207e-07
GP 0.387778 0.4092286043999972 0.0008075105516893166 0.06943974549101739 5.370093818601207e-07
NDKGTP 0.0 0.0 0.0 0.0 0.0
NDKUTP 0.387778 0.4092286043999972 0.0008075105516893166 0.06943974549101739 5.370093818601207e-07
AK -0.0 0.0 0.0 0.0 0.0
