folder repetition nb_iterations selection_sigma selection_scheme selection_threshold species_id wild_type mean var CV ER
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 atp 2.8 2.799999999999523 6.954437026251981e-13 2.9783309739903905e-07 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 adp 0.8 0.800000000000127 -1.120215031846783e-13 nan 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 amp 0.16 0.16000000000002282 -9.704043124614259e-15 nan 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 utp 0.450459 0.4543082876999957 0.00016337320506090713 0.02813453587026261 8.051379404840908e-08
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 udp 0.128998 0.1294413833000003 9.336264880848572e-06 0.023605512663897973 5.6105729127886585e-08
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 gtp 0.29 0.2899999999999716 2.4896751327219135e-14 5.440932559697136e-07 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 gdp 0.1 0.10000000000001588 -1.7503359872605984e-15 nan 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 nad 1.22 1.2199999999998408 5.424549698318515e-13 6.037011672365377e-07 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 nadh 0.00056 0.0005600000000000563 -1.1456120611614412e-19 nan 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 phos 5.0 5.0 0.0 0.0 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 pp 0.000963556 0.0010854321811000008 1.6115218263238867e-08 0.1169540868685388 1.7357304076673464e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 co2 5.0 5.0 0.0 0.0 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 h2o 0.0 0.0 0.0 0.0 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 h 0.0 0.0 0.0 0.0 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 glc1p 0.00648624 0.00464344828100002 5.155375106283133e-07 0.15462849266391832 1.2253897459938546e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 udpglc 0.160543 0.1562503293999993 0.0001994234944938389 0.0903789350127891 7.737373714075791e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 glyglc 17.9807 15.082102949999989 4.81530657838195 0.14549567056184512 1.4893979529323032e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 glc 3.09631 2.865779599999998 0.01906182221724073 0.04817696313781826 1.9882708434539875e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 glc6p 0.101948 0.08151054523999979 0.0001226600256196593 0.1358744275256899 1.1801728801125843e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 fru6p 0.0531482 0.03917064251000004 4.1586930774243844e-05 0.16463332120959706 1.4722438480326395e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 fru16bp 0.00043426 0.000509597648500004 3.666228846046813e-08 0.37573562114247666 1.9441058812457324e-05
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 fru26bp 6.51612e-05 3.572309086999966e-05 1.822752729598693e-10 0.37793303082966484 4.292888514009452e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 grap 9.07629e-05 9.266840604000041e-05 6.642321191101499e-11 0.0879484607935027 8.063120397952206e-07
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 dhap 0.000483395 0.0005431760758000009 2.640623016327335e-08 0.2991662302588958 1.13006154482733e-05
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 bpg13 0.149057 0.15160649510000015 0.00026816740952465 0.10801527874420364 1.2069832536114157e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 pg3 0.298135 0.28580760630000085 0.000894878098844934 0.1046666097102092 1.0067878179813584e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 pg2 0.058134 0.06519245549999997 5.5573252188413115e-05 0.11434984155028508 1.644392170105058e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 pep 0.00587575 0.006406232089000028 7.844060116029913e-07 0.13825084301499566 2.272031220852222e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 pyr 0.0136255 0.010791704546000081 2.6723306213209203e-06 0.15147991309914413 1.4394125734920604e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 oaa 0.01 0.010000000000001426 -3.790641845552445e-17 nan 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 lac 1.8021e-06 1.120053420099989e-06 4.8736389912350267e-14 0.1971005978515603 1.5007058755243775e-06
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 glc_ext 3.0 3.0 0.0 0.0 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 lac_ext 1.2 1.2000000000001434 -2.2470914018413168e-13 nan 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 co2_mito 5.0 5.0 0.0 0.0 0.0
1 1 10000 0.01 MUTATION_ACCUMULATION 0.01 phos_mito 5.0 5.0 0.0 0.0 0.0
