species_id wild_type mean var CV ER
ADPf 0.187128 0.18728910330000303 7.218622699589616e-09 0.0004536434671823623 2.061469344116773e-11
AMPf 0.0722413 0.07218566004000036 7.596768143366961e-09 0.0012074342865672624 1.4556526690689964e-10
ATPf 0.183657 0.1844347605000012 8.811138405007135e-08 0.0016094342361957007 2.612263927614933e-10
DHAP 0.149233 0.1503514741000021 2.1241971573729423e-07 0.003065418127010084 9.53817054982764e-10
E4P 0.00627176 0.006265472855000004 7.385633114608643e-11 0.0013716395915158207 1.8776250363394808e-10
Fru16P2 0.0096835 0.009653278213000044 8.750625307506589e-10 0.0030643948311131534 9.331992384176146e-10
Fru6P 0.0153444 0.015357266050000155 3.181574162924774e-10 0.0011614676485800473 1.3512703320728292e-10
GSH 3.11403 3.11400005699984 1.804528082516299e-09 1.3641533891899686e-05 1.8603152351914786e-14
GSSG 0.000186743 0.0001997400146999998 4.4756712662845046e-10 0.10591659551423228 1.283422112749255e-06
Glc6P 0.0394896 0.03951152033999993 1.6398524641057094e-09 0.0010248932843784087 1.0515727189019942e-10
GlcA6P 0.0250543 0.020745757630000007 2.954860815472017e-06 0.0828589097616697 4.707306557941271e-07
Glcin 4.5668 4.819985359000095 0.016110741542934903 0.026333709856333157 7.724876514851874e-08
Glcout 5.0 5.0 0.0 0.0 0.0
GraP 0.00606287 0.006104483139000041 2.7646761335614004e-10 0.0027237875671793014 7.521210667382761e-10
Gri13P2 0.000480655 0.00048366008039999684 1.572990609066638e-12 0.0025931212324801244 6.808621613618726e-10
Gri23P2f 2.06123 2.081130743000013 5.589346753875901e-05 0.0035923708352960733 1.3155523783003886e-09
Gri2P 0.00844208 0.008500371754999968 2.3035482579856093e-09 0.005646258246894402 3.232201207215013e-09
Gri3P 0.0657639 0.06594101459000021 5.3512273562837664e-08 0.003508092826004281 1.237309314938706e-09
Lac 1.68031 1.6791770970001576 4.0147109281463145e-07 0.00037733808233322407 1.4219212129962244e-11
Lacex 1.68 1.6800000000002027 -5.471179065352771e-13 nan 0.0
MgADP 0.136822 0.13630857719999956 4.278257417431042e-08 0.0015174356094317457 2.285362215137532e-10
MgAMP 0.00243877 0.002539031396000042 1.65924909295429e-08 0.05073267046993912 2.789779642980328e-07
MgATP 1.41771 1.4172428860000101 3.358269751174703e-08 0.0001293044594719038 1.6708621930483502e-12
MgGri23P2 0.687233 0.6906725574000022 1.6169998349191417e-06 0.0018411229318243726 3.423749368902662e-10
Mgf 0.555793 0.5532369573000055 9.519588310968885e-07 0.001763591103782453 3.081711837049639e-10
NAD 0.0653436 0.06534363368999808 2.2007569377979763e-14 2.270297434318461e-06 5.241584943860289e-16
NADH 0.000156372 0.00015635922639999306 1.8690371731164385e-14 0.0008743502861282605 7.643634671872235e-11
NADPHf 0.00488917 0.0048964714640000176 7.938139562861787e-12 0.0005754083200276499 3.3208442862253665e-11
NADPf 2.34376e-05 2.2209525130000106e-05 2.9787793238891073e-13 0.024574228518201208 5.422655998019721e-08
P1NADP 5.73941e-06 5.225050038000024e-06 1.0051743329841059e-13 0.060677858010187734 3.0514544412243437e-07
P1NADPH 0.0239453 0.023943005079998646 1.0138769164502737e-12 4.2054643907114546e-05 1.7681119901524766e-13
P1f 4.89762e-05 5.1770754700000174e-05 1.3217245719099242e-12 0.0222068002404069 5.510243519670777e-08
P2NADP 0.00202414 0.0019216054589999995 1.6554203734923874e-09 0.02117336694310576 4.040426410718556e-08
P2NADPH 0.0211122 0.021211484309999872 1.559046842417467e-09 0.0018614806320453453 3.4977775282829524e-10
P2f 0.000863632 0.000866910275999985 1.458277305241092e-12 0.0013929832927626281 1.9551616212698518e-10
PEP 0.0109396 0.01108755747999998 6.440297997944164e-09 0.007237975307749868 5.3814966963328104e-09
PRPP 1.0 1.0 0.0 0.0 0.0
Phi 0.999225 0.9990557463000583 4.802007902426908e-09 6.936201691634294e-05 4.809350584444872e-13
Phiex 1.0 1.0 0.0 0.0 0.0
Pyr 0.08399 0.08398950051000256 6.307983649311844e-13 9.45627908131377e-06 8.957845576418322e-15
Pyrex 0.084 0.08399999999998085 2.8744367996935694e-15 6.382592184126526e-07 0.0
Rib5P 0.0140053 0.014047836209999874 2.2812550278168177e-10 0.0010751708580169586 1.1630248568650359e-10
Rul5P 0.00472192 0.004729183380000001 1.3470757831006734e-11 0.0007760860188432344 6.041639106779684e-11
Sed7P 0.0154123 0.015344695500000205 2.097147472254193e-09 0.002984394362460846 8.828645231440113e-10
Xul5P 0.0127437 0.012762811319999935 1.0007827642229301e-10 0.0007838330290002696 6.162383765495605e-11
v_1 1.51429 1.5143333999999842 2.4144455323948932e-09 3.244794558980535e-05 1.052969267334447e-13
v_10 0.494049 0.49454746760000173 3.538292370208751e-08 0.0003803547774928549 1.4496190470225656e-11
v_11 2.95331 2.953235800000008 9.941084400111322e-09 3.376126851662973e-05 1.139662364479932e-13
v_12 2.95331 2.953235800000008 9.941084400111322e-09 3.376126851662973e-05 1.139662364479932e-13
v_13 2.95331 2.953235800000008 9.941084400111322e-09 3.376126851662973e-05 1.139662364479932e-13
v_14 2.95331 2.953235800000008 9.941084400111322e-09 3.376126851662973e-05 1.139662364479932e-13
v_15 0.0999495 0.10009812216999835 3.25732054350103e-09 0.0005701699424216234 3.260613077316066e-11
v_16 2.38176 2.380967955999991 9.472633699658672e-08 0.0001292652591933791 1.669836857676188e-12
v_17 0.0258329 0.025906767980000012 8.002175439208309e-10 0.0010919199445271724 1.1991174890813027e-10
v_18 0.0966851 0.09675907599999961 7.965210435667558e-10 0.0002916801768397339 8.520757233121402e-12
v_19 0.0966851 0.09675907599999961 7.965210435667558e-10 0.0002916801768397339 8.520757233121402e-12
v_2 1.51429 1.5143333999999842 2.4144455323948932e-09 3.244794558980535e-05 1.052969267334447e-13
v_20 0.0934208 0.09342001320999482 1.6142850944866893e-12 1.3600353415825683e-05 1.847632047358161e-14
v_21 0.0934208 0.09342001320999482 1.6142850944866893e-12 1.3600353415825683e-05 1.847632047358161e-14
v_22 0.0472348 0.04723487220999975 2.480303289142949e-12 3.3341846660574974e-05 1.1116785270104402e-13
v_23 0.0494503 0.049524203760000406 7.977263619639297e-10 0.000570308008676231 3.262241188295434e-11
v_24 0.0236174 0.023617435259999674 6.188104499302294e-13 3.330781056567527e-05 1.1093712615206641e-13
v_25 0.0236174 0.023617435259999674 6.188104499302294e-13 3.330781056567527e-05 1.1093712615206641e-13
v_26 0.0258329 0.025906767980000012 8.002175439208309e-10 0.0010919199445271724 1.1991174890813027e-10
