species_id wild_type mean var CV ER
ADPf 0.187128 0.18881983869999225 2.1355147780746653e-06 0.00773933540297045 6.0985280909031654e-09
AMPf 0.0722413 0.07281531249999976 1.6945074298845703e-07 0.005653260798969616 3.2469258544942646e-09
ATPf 0.183657 0.1855434090999977 3.724679879080206e-06 0.010401571159945302 1.1042667125749083e-08
DHAP 0.149233 0.14942087000000034 8.160379583177502e-08 0.001911806437072647 3.6642122642760454e-10
E4P 0.00627176 0.00627146797599997 2.1951436972127408e-11 0.0007470716715097381 5.580641325719782e-11
Fru16P2 0.0096835 0.009595492516999805 1.0168417261631132e-09 0.0033232224151217046 1.0843978384800223e-09
Fru6P 0.0153444 0.015319624970000367 5.162860764449696e-10 0.0014831909698703283 2.1927574612723432e-10
GSH 3.11403 3.114013174000702 2.0050450189046387e-10 4.547174476690083e-06 2.1580959241873645e-15
GSSG 0.000186743 0.0001936815811000004 4.5713909481182896e-11 0.03490887557070704 1.3108702314363897e-07
Glc6P 0.0394896 0.03943135332999911 2.6770740598272558e-09 0.0013121651833508429 1.716701995002623e-10
GlcA6P 0.0250543 0.024005670320000224 5.612221310412596e-07 0.031207110361320074 8.940673632168438e-08
Glcin 4.5668 4.600505395999743 0.004626069160252655 0.014784291476127212 2.2181358258532846e-08
Glcout 5.0 5.0 0.0 0.0 0.0
GraP 0.00606287 0.00607019814000008 1.3265482625806875e-10 0.0018973989690323227 3.6088310573223483e-10
Gri13P2 0.000480655 0.00048163557950000663 1.8325475592358598e-12 0.002810664869825442 7.932102696228683e-10
Gri23P2f 2.06123 2.1045645769999743 0.0026761632982479355 0.024580688820643612 6.29882729520137e-08
Gri2P 0.00844208 0.008437469748000212 4.692155216614018e-10 0.0025672842494220993 6.583751750666166e-10
Gri3P 0.0657639 0.06575629921999991 1.156517514394606e-08 0.0016354555466314175 2.674096597599096e-10
Lac 1.68031 1.6812405779999946 2.7995294522575875e-06 0.0009952052466637115 9.915307530583562e-11
Lacex 1.68 1.6800000000002027 -5.471179065352771e-13 nan 0.0
MgADP 0.136822 0.1363299197999988 3.9769120583135753e-07 0.004625746347010152 2.124389366098267e-09
MgAMP 0.00243877 0.0023605933459998974 7.596480119535491e-10 0.011675756367500132 1.2772347257927753e-08
MgATP 1.41771 1.4141307170000046 9.969710588197955e-06 0.002232809749240542 4.960297795286727e-10
MgGri23P2 0.687233 0.6982948319000261 0.00010978344576506593 0.015004778925610121 2.324496233914175e-08
Mgf 0.555793 0.5488837579999961 4.494851967390412e-05 0.012214545647921496 1.4550879611840983e-08
NAD 0.0653436 0.0653434974300022 2.6167436273372147e-14 2.475587104489818e-06 6.322609102937804e-16
NADH 0.000156372 0.0001564958752000042 2.6171151538549816e-14 0.00103373333397298 1.0702983168631164e-10
NADPHf 0.00488917 0.004890459991999964 1.0437096438574e-12 0.00020890081667465621 4.366251116216802e-12
NADPf 2.34376e-05 2.3421030509999998e-05 8.523695368709458e-14 0.012465449973368882 1.551678147445612e-08
P1NADP 5.73941e-06 5.742594353999941e-06 1.5307392398206107e-14 0.021544800055816188 4.6469362561563085e-08
P1NADPH 0.0239453 0.023945211650003052 4.4934899984944154e-13 2.799453187414355e-05 7.840584848040066e-14
P1f 4.89762e-05 4.904474454999925e-05 3.3030452004597745e-13 0.01171830457040451 1.3770329908902035e-08
P2NADP 0.00202414 0.0020078961629999914 5.458550422985362e-10 0.01163583122835422 1.3322822191352835e-08
P2NADPH 0.0211122 0.021127267799999502 5.033467133765471e-10 0.0010619162858894768 1.129276359979059e-10
P2f 0.000863632 0.0008648364757000076 8.999464839114886e-13 0.0010969184566459993 1.2065886758616528e-10
PEP 0.0109396 0.010998508009999977 1.1986482521467298e-09 0.0031478360358160725 1.0015874396529512e-09
PRPP 1.0 1.0 0.0 0.0 0.0
Phi 0.999225 0.9991484889999755 1.4504566436812638e-09 3.811731839851202e-05 1.4524357272449607e-13
Phiex 1.0 1.0 0.0 0.0 0.0
Pyr 0.08399 0.08398988741998836 2.535471832487701e-13 5.9951823331179756e-06 3.5222491590047866e-15
Pyrex 0.084 0.08399999999998085 2.8744367996935694e-15 6.382592184126526e-07 0.0
Rib5P 0.0140053 0.014015829160000482 5.195479989153831e-11 0.0005142733778830295 2.6487495818905416e-11
Rul5P 0.00472192 0.004723654671000069 7.439711288703427e-12 0.0005774307407103214 3.336713858548279e-11
Sed7P 0.0154123 0.01535064019999999 3.1277538404584932e-09 0.003643256853309143 1.3167328156260538e-09
Xul5P 0.0127437 0.012748355449999967 5.552360706081137e-11 0.0005845002107005192 3.4189009512353155e-11
v_1 1.51429 1.5071491019999605 5.226598919350067e-05 0.004796819404827721 2.279297754215204e-09
v_10 0.494049 0.487150153699994 7.780838369195187e-05 0.018107160577597873 3.187765342759219e-08
v_11 2.95331 2.9389905520000412 0.00020911073104734612 0.00492028172434524 2.3974979720731147e-09
v_12 2.95331 2.9389905520000412 0.00020911073104734612 0.00492028172434524 2.3974979720731147e-09
v_13 2.95331 2.9389905520000412 0.00020911073104734612 0.00492028172434524 2.3974979720731147e-09
v_14 2.95331 2.9389905520000412 0.00020911073104734612 0.00492028172434524 2.3974979720731147e-09
v_15 0.0999495 0.09997565294000262 4.41502933171134e-10 0.0002101708823026711 4.419499521901571e-12
v_16 2.38176 2.374304863999975 3.4861879753655955e-05 0.002486788887940021 6.145465768603309e-10
v_17 0.0258329 0.025845242229999805 1.1946384441581526e-10 0.00042289995250334157 1.7901530391384312e-11
v_18 0.0966851 0.09669802586999901 1.109773696550409e-10 0.00010894306905113293 1.1871763128112888e-12
v_19 0.0966851 0.09669802586999901 1.109773696550409e-10 0.00010894306905113293 1.1871763128112888e-12
v_2 1.51429 1.5071491019999605 5.226598919350067e-05 0.004796819404827721 2.279297754215204e-09
