species_id wild_type mean var CV ER
ADPf 0.187128 0.18719594570000334 6.790563507330649e-09 0.0004402065183564382 1.939225211522455e-11
AMPf 0.0722413 0.07222655653999893 5.921893139054779e-09 0.0010654507344858202 1.13472196894282e-10
ATPf 0.183657 0.18374161850000126 1.0924046035809543e-08 0.0005688322663415527 3.2386839632359e-11
DHAP 0.149233 0.14929564300000328 2.243600015494618e-08 0.0010032879208942645 1.0074319196640147e-10
E4P 0.00627176 0.00626352588000014 5.964603842030427e-11 0.0012330251237990877 1.516361503028918e-10
Fru16P2 0.0096835 0.009673062868999998 2.1519736651833508e-10 0.0015165420814343459 2.2949448083009472e-10
Fru6P 0.0153444 0.015302255249999829 6.944430905428574e-10 0.0017221179307048752 2.949421531339702e-10
GSH 3.11403 3.114057574999816 4.63902694036733e-10 6.91650681896625e-06 4.7393644564408534e-15
GSSG 0.000186743 0.00017097137190000085 1.058507163160431e-10 0.06017602605458691 3.035324577952414e-07
Glc6P 0.0394896 0.0393641968300006 7.529366517419755e-09 0.0022043361579864775 4.828285836810942e-10
GlcA6P 0.0250543 0.026784254279999895 1.0343637218160296e-06 0.03797144117188845 1.647816068121255e-07
Glcin 4.5668 4.460786453999862 0.006972866031393465 0.018719499261029747 3.343392288170932e-08
Glcout 5.0 5.0 0.0 0.0 0.0
GraP 0.00606287 0.006065353658000074 3.6397824228066086e-11 0.0009946758711429843 9.901908846199348e-11
Gri13P2 0.000480655 0.00048040442159998965 3.6356543530198363e-13 0.001255117248111995 1.5736772109864461e-10
Gri23P2f 2.06123 2.0636162420000033 6.059525938795218e-06 0.0011928625031798676 1.4262174419243935e-10
Gri2P 0.00844208 0.008438489566000261 4.603749580042943e-10 0.0025426766122866977 6.459706180850233e-10
Gri3P 0.0657639 0.065710248850001 5.427705906252411e-09 0.0011211792254820334 1.2549927026483944e-10
Lac 1.68031 1.6821941419996609 3.261128265208413e-06 0.001073514275530164 1.1550183987019125e-10
Lacex 1.68 1.6800000000002027 -5.471179065352771e-13 nan 0.0
MgADP 0.136822 0.13671878939999993 1.0838685445685448e-08 0.0007614828069465779 5.789814835344132e-11
MgAMP 0.00243877 0.0025013148219999474 1.3548907620257258e-08 0.04653543567451424 2.2780465466756272e-07
MgATP 1.41771 1.4176157890000074 1.6488923559876412e-08 9.058110424569251e-05 8.203785650806594e-13
MgGri23P2 0.687233 0.6876646402999843 1.7298221044459439e-07 0.0006048170529649143 3.662632404033417e-11
Mgf 0.555793 0.5554994705000055 1.1252927556437697e-07 0.0006038778667401923 3.642834305317422e-11
NAD 0.0653436 0.0653436309399967 2.969846590872294e-14 2.637325566537421e-06 6.955991338486455e-16
NADH 0.000156372 0.0001563740626000006 2.912784262249029e-14 0.0010914137991638658 1.1912155997162444e-10
NADPHf 0.00488917 0.004889395096999964 2.4533928491207724e-13 0.00010130442476979946 1.0263597749471387e-12
NADPf 2.34376e-05 2.3354518930000313e-05 1.9441930282159374e-14 0.005970335886005528 3.5392652043664263e-09
P1NADP 5.73941e-06 5.406954282999954e-06 3.2688912514392976e-14 0.033438557859056195 9.923525103922026e-08
P1NADPH 0.0239453 0.023945503949998056 2.290111459843369e-13 1.998500809397793e-05 3.994657937766988e-14
P1f 4.89762e-05 4.908510551000034e-05 1.8877402530847426e-13 0.008851592037002472 7.869951657868412e-09
P2NADP 0.00202414 0.0020210236260000173 1.1981387670280446e-10 0.0054160438231621 2.924327612052746e-09
P2NADPH 0.0211122 0.0211153137300012 1.1174255146401482e-10 0.0005006241006677484 2.506985408157192e-11
P2f 0.000863632 0.0008636643929000014 1.6926309391690307e-13 0.0004763609169700074 2.2693666834605607e-11
PEP 0.0109396 0.010949833409999716 1.5109171505080232e-09 0.003549872979717498 1.2625185497938673e-09
PRPP 1.0 1.0 0.0 0.0 0.0
Phi 0.999225 0.9991754446999397 9.461533745369621e-08 0.0003078499014235466 9.476202667002553e-12
Phiex 1.0 1.0 0.0 0.0 0.0
Pyr 0.08399 0.08399071331000338 1.799272536517904e-13 5.050300336049247e-06 2.600319959356057e-15
Pyrex 0.084 0.08399999999998085 2.8744367996935694e-15 6.382592184126526e-07 0.0
Rib5P 0.0140053 0.014002428690000386 1.8330216224006143e-11 0.0003057598272594195 9.34508206373863e-12
Rul5P 0.00472192 0.004722403098999931 3.2926198897107514e-12 0.0003842445739892858 1.4767402611859383e-11
Sed7P 0.0154123 0.015354440460000097 1.4789737389419785e-09 0.0025046453315907533 6.226235657491586e-10
Xul5P 0.0127437 0.012745408420000064 2.4124177346518047e-11 0.0003853652052260923 1.4854608587633324e-11
v_1 1.51429 1.514293475999958 5.534725566747056e-09 4.912900794501685e-05 2.4135560217075637e-13
v_10 0.494049 0.4941954550999885 1.2164835666572671e-08 0.00022317953900008168 4.983858858942369e-12
v_11 2.95331 2.9532977590000775 2.181915981225302e-08 5.001632470465661e-05 2.5016694271684514e-13
v_12 2.95331 2.9532977590000775 2.181915981225302e-08 5.001632470465661e-05 2.5016694271684514e-13
v_13 2.95331 2.9532977590000775 2.181915981225302e-08 5.001632470465661e-05 2.5016694271684514e-13
v_14 2.95331 2.9532977590000775 2.181915981225302e-08 5.001632470465661e-05 2.5016694271684514e-13
v_15 0.0999495 0.09995485506999863 1.0823412825711198e-10 0.00010408262050712104 1.083427103587553e-12
