species_id wild_type mean var CV ER
ADPf 0.187128 0.1873875876999954 5.5142190098778077e-08 0.0012531445946007353 1.5747312460678841e-10
AMPf 0.0722413 0.0723569358099993 1.1672098127434027e-08 0.0014931185741372164 2.2365459035889045e-10
ATPf 0.183657 0.18370320829999845 1.0581952022969965e-08 0.0005599717952496243 3.137262298835708e-11
DHAP 0.149233 0.14926467380000122 1.3805211401124451e-08 0.0007871626779195447 6.198881814523105e-11
E4P 0.00627176 0.006272364464000013 7.609382938480406e-12 0.0004397880601611667 1.934508246925759e-11
Fru16P2 0.0096835 0.00969623734299994 2.294555606445741e-10 0.0015622338937674222 2.446999468386224e-10
Fru6P 0.0153444 0.01533250374000005 1.5192765659899007e-10 0.0008039061299736832 6.452633440900968e-11
GSH 3.11403 3.1140089480004196 1.1182095249751e-09 1.0738453415837624e-05 1.1569989410986636e-14
GSSG 0.000186743 0.00019575259749999666 2.7503213077055576e-10 0.08471965590476702 7.886690003505947e-07
Glc6P 0.0394896 0.0394741657899995 3.525294951789437e-10 0.00047564700747457217 2.2606323291096687e-11
GlcA6P 0.0250543 0.022078790950000145 3.453905050913007e-06 0.08417437682083465 5.502320045572939e-07
Glcin 4.5668 4.56794274299994 0.0005645438909489542 0.005201495229188547 2.706909443039862e-09
Glcout 5.0 5.0 0.0 0.0 0.0
GraP 0.00606287 0.006061913066999998 1.7524518674313233e-11 0.0006905789645527274 4.767487327139719e-11
Gri13P2 0.000480655 0.0004808053141999994 1.265411446078348e-13 0.0007398550118249287 5.4772786373114e-11
Gri23P2f 2.06123 2.061730745000033 2.7331627725502017e-06 0.0008018641569290663 6.432986185966882e-11
Gri2P 0.00844208 0.008450915411999988 5.20539548151764e-11 0.0008537350479303483 7.303899935973135e-11
Gri3P 0.0657639 0.06579854324999897 2.4184589010253776e-09 0.0007473999717268719 5.591953586847609e-11
Lac 1.68031 1.6802857649999823 2.9781022092834064e-10 1.0270383277918853e-05 1.0547174245090219e-14
Lacex 1.68 1.6800000000002027 -5.471179065352771e-13 nan 0.0
MgADP 0.136822 0.13681656520000107 6.42461372296621e-09 0.0005858478322861345 3.431903864425934e-11
MgAMP 0.00243877 0.002382758025999967 6.246144735923117e-09 0.03316851902276694 1.0501959895312662e-07
MgATP 1.41771 1.4173529840000023 1.0271440142872734e-07 0.0002261193078590012 5.1104255494038854e-12
MgGri23P2 0.687233 0.6879694068000013 6.938619799834456e-07 0.001210786080182391 1.4691464129690247e-10
Mgf 0.555793 0.5554783189000047 2.0547044338181664e-07 0.0008160327083486455 6.651555355396965e-11
NAD 0.0653436 0.06534362680001068 6.87817858224804e-16 4.013594455448218e-07 3.68594044175552e-17
NADH 0.000156372 0.0001563829404999973 1.7687360343429668e-15 0.000268931786510286 7.233453414023927e-12
NADPHf 0.00488917 0.004889125318999959 1.4321117059704243e-13 7.740290812754963e-05 5.991136808880526e-13
NADPf 2.34376e-05 2.2992608739999966e-05 4.4389397545278153e-14 0.009163288838849069 8.080774259144885e-09
P1NADP 5.73941e-06 5.779385552999963e-06 7.017020701656036e-14 0.045834733538565736 2.1301895881709053e-07
P1NADPH 0.0239453 0.023945976260000633 7.765707564846847e-13 3.6800860055491825e-05 1.3545395916025882e-13
P1f 4.89762e-05 4.824409812999944e-05 5.716057765192576e-13 0.015671267085268788 2.383013142945867e-08
P2NADP 0.00202414 0.0020093828770000014 2.981151504168129e-10 0.008592693617232156 7.2761719416614134e-09
P2NADPH 0.0211122 0.021126743330000333 2.760766974188242e-10 0.0007864702868306419 6.193880277560738e-11
P2f 0.000863632 0.0008638738870999974 4.549148355581577e-13 0.0007807548731299239 6.09919705407691e-11
PEP 0.0109396 0.01092016561000004 2.3617752155022376e-10 0.0014073109138437602 1.9734934931792126e-10
PRPP 1.0 1.0 0.0 0.0 0.0
Phi 0.999225 0.999175832000013 3.8311490646592006e-09 6.194733167077362e-05 3.837002715556537e-13
Phiex 1.0 1.0 0.0 0.0 0.0
Pyr 0.08399 0.08399038240000112 4.620687513168242e-13 8.093264630207782e-06 6.5654370828838185e-15
Pyrex 0.084 0.08399999999998085 2.8744367996935694e-15 6.382592184126526e-07 0.0
Rib5P 0.0140053 0.014004992880000193 1.6565064207482716e-12 9.189961022720526e-05 8.445196542083977e-13
Rul5P 0.00472192 0.004723710443999974 3.6218665328165145e-12 0.00040288672058264534 1.62440803030961e-11
Sed7P 0.0154123 0.01540450996999984 4.255742430008848e-10 0.0013391825449432914 1.791597385114585e-10
Xul5P 0.0127437 0.012749741960000168 3.2347475230082995e-11 0.00044608621131174674 1.9918170068855546e-11
v_1 1.51429 1.5139868350000176 7.05247056309588e-08 0.00017540765489317727 3.07555069190002e-12
v_10 0.494049 0.49403889560000724 4.4126979847902703e-10 4.251977522053535e-05 1.80785719727794e-13
v_11 2.95331 2.9526904689999904 2.8185717404483057e-07 0.00017980287199739693 3.23153321879488e-12
v_12 2.95331 2.9526904689999904 2.8185717404483057e-07 0.00017980287199739693 3.23153321879488e-12
v_13 2.95331 2.9526904689999904 2.8185717404483057e-07 0.00017980287199739693 3.23153321879488e-12
v_14 2.95331 2.9526904689999904 2.8185717404483057e-07 0.00017980287199739693 3.23153321879488e-12
v_15 0.0999495 0.0999489776299992 5.734270350221671e-11 7.576362156680058e-05 5.740018571565031e-13
v_16 2.38176 2.3811531509999915 2.9001971935116444e-07 0.0002261655404793979 5.112484113833915e-12
v_17 0.0258329 0.025832878340000223 1.2484842803681118e-12 4.3253249522043795e-05 1.870866794817516e-13
v_18 0.0966851 0.0966846580699999 1.3652490596371969e-11 3.821627710767235e-05 1.460517484730417e-13
v_19 0.0966851 0.0966846580699999 1.3652490596371969e-11 3.821627710767235e-05 1.460517484730417e-13
v_2 1.51429 1.5139868350000176 7.05247056309588e-08 0.00017540765489317727 3.07555069190002e-12
v_20 0.0934208 0.09342033421999577 7.9537765262927e-13 9.546524152227646e-06 9.094203168302784e-15
v_21 0.0934208 0.09342033421999577 7.9537765262927e-13 9.546524152227646e-06 9.094203168302784e-15
v_22 0.0472348 0.04723451764999987 7.520282140072165e-12 5.8057399949482736e-05 3.370614676256878e-13
v_23 0.0494503 0.04945013791999973 1.6301556458875321e-12 2.581945251042211e-05 6.666690532952657e-14
v_24 0.0236174 0.0236172600700001 1.8774744129160248e-12 5.801729835094732e-05 3.3659558473786433e-13
v_25 0.0236174 0.0236172600700001 1.8774744129160248e-12 5.801729835094732e-05 3.3659558473786433e-13
v_26 0.0258329 0.025832878340000223 1.2484842803681118e-12 4.3253249522043795e-05 1.870866794817516e-13
v_27 0.0236174 0.0236172600700001 1.8774744129160248e-12 5.801729835094732e-05 3.3659558473786433e-13
v_28 0.0774987 0.07749863494999983 1.1269843565309134e-11 4.331765029407673e-05 1.8763886000527918e-13
v_29 -3.05326 -3.052639484999996 2.819977940049512e-07 0.0 0.0
v_3 1.41761 1.417301936999974 7.045184657883397e-08 0.00018727672656797584 3.5057246661196474e-12
v_30 0.0999495 0.0999489776299992 5.734270350221671e-11 7.576362156680058e-05 5.740018571565031e-13
v_31 -4.44089e-13 -9.410326799999999e-15 4.832294887693702e-25 0.0 0.0
v_32 -0.0258329 -0.025832878340000223 1.2484842803681118e-12 0.0 0.0
v_33 0.0258329 0.025832878340000223 1.2484842803681118e-12 4.3253249522043795e-05 1.870866794817516e-13
v_34 -3.33067e-13 4.952777099999969e-15 2.1324972547263088e-26 29.48461473638539 0.0
v_35 8.47033e-19 -7.202994400000013e-21 6.0320957007414385e-37 0.0 8.407513280120848e-05
v_36 0.0 4.9359437999999965e-17 6.883693737668136e-30 53.154564429645966 0.0
v_37 -4.33681e-16 8.619095099999968e-18 4.69952755137236e-31 79.5363079723563 0.0
v_38 0.0 9.616208600000067e-17 7.171968818260981e-29 88.06742954835923 0.0
